Symbol,SumWeights
VNA.DE,0.2126
00016.HK,0.196699999
1878,0.05960000000000001
1925,0.0771000005
DWNI.DE,0.159899998
GMG.AX,0.18399999899999997
8801,0.1445
MA,0.9864999995000001
RHHBY,0.050699999999999995
9433,0.12160000050000001
ITX.BC,0.014199999
APT.AX,0.124700005
SSYS,0.0111
SWKS,0.21979999900000002
LUMN,0.1426
FE,0.044099999
UPS,0.46120000249999993
SC,0.0551999995
DXC,0.0437
LNC,0.07050000000000001
AIG,0.13449999999999998
PFG,0.1405
NXST,0.06460000099999999
BPOP,0.16899999799999998
A,0.42740000450000004
GRMN,0.20260000500000003
TTC,0.1290999998
ITW,0.058700001
OKE,0.5779000099999999
PPL,0.128899999
00303.HK,0.0412999995
SPK.NZ,0.140100001
00008.HK,0.026500002
JBH.AX,0.025999999
MIN.AX,0.11599999799999999
MFG.AX,0.0248
00683.HK,0.0239
AST.AX,0.023699999
GLTR,0.123799998
TRPL4.SA,0.0411
KIO.JO,0.0401
CHMF,0.063500003
TRNFP,0.09340000600000001
CESP6.SA,0.0154
ADRO,0.015
PTBA,0.0145000005
FEES,0.0143
BGFV,0.034599999
HSKA,0.090100003
SM,0.329500002
FLGT,0.11879999999999999
KIRK,0.011
BNGO,0.052400002
DBO,0.1047
FYX,0.1011
VBR,0.1743
YPS,0.099300005
XLI,0.5493000140000001
FNX,0.09729999
XLB,0.22460001
IJT,0.1038
VOT,0.077800006
011200.KS,0.0581999997
VALMT,0.0754
MOCORP,0.0587
SAMPO,0.108900005
1907.TW,0.0149
TOWR,0.0143
RH,0.11599999999999999
LB,0.1155000013
BURL,0.09080000079999999
TPX,0.09570000000000001
DANSKE,0.0446
EDU,0.10290000299999999
CALX,0.06759999900000001
KRNT,0.06169999799999999
SGRY,0.029500000400000004
OPRX,0.0117999995
CAMT,0.0114
AVID,0.039599998
CDMO,0.0105
HOLD,0.85229998
SVC,0.0187
VST,0.0552
BF.B,0.10819999999999999
HLF,0.0115
AKAM,0.101000002
BLUE,0.0465
SJR.B.TO,0.07919999999999999
ENG.BC,0.114899999
REE.BC,0.03
2881.TW,0.0579
ELE.BC,0.0172
BMW.DE,0.140500002
EOAN.DE,0.040799998
5110,0.026999999999999996
CHUY,0.103199997
TXRH,0.0634
RUTH,0.0535
BLMN,0.0498
DIN,0.0497
RICK,0.087800002
FRGI,0.0484
JACK,0.0456
DPZ,0.0785
WSM,0.1504999987
4755,0.0653
W,0.043
IEX,0.127200002
SQM-B,0.1384
CHILE,0.126899995
COPEC,0.10880000000000001
ENELAM,0.0687
FALABELLA,0.12300000300000001
BSANTANDER,0.0444
BCI,0.0429
CMPC,0.042
IBDRY.BC,0.043
MISXX,0.1647
PEG,0.430600006
ENLAY.MI,0.0357
00354,0.044500000000000005
03800,0.066500001
01302,0.0196
00336,0.0179
02400,0.0126
09966,0.0099
LX,0.0099
500696.BO,0.32089999799999996
MARUTI.BO,0.0328
1216.TW,0.0328
2603.TW,0.182799997
LKOD,0.125
PBR.A.SA,0.0211
01958,0.020599999
JBSS3.SA,0.053499999000000006
AMX.MX,0.0199
03808,0.0198
DSV,0.173699998
ORSTED,0.2627
CARL B,0.040799998
COLO B,0.0552
NZYM B,0.0339
MAERSK B,0.12599999499999998
PNDORA,0.0597
FMX.MX,0.0326
1513.TW,0.0322
00868.HK,0.0351
2382.TW,0.026500002
ITC.BO,0.026099999
LH,0.1855
CERN,0.0943
NUAN,0.106700005
2413,0.0425
TNDM,0.0424
ENIA,0.022
BRDT3.SA,0.044399999999999995
KOF.MX,0.0211
EXX.JO,0.0211
AEV,0.0207
01071,0.020599999
OSP,0.020599999
CHGG,0.1684
BFAM,0.0861
PSON.L,0.0832
IEL.AX,0.0493
TAL,0.049200002
00667,0.0332
ELEKTRA.MX,0.045200000000000004
2812.TW,0.0088
3045.TW,0.023
2884.TW,0.007900001
2880.TW,0.007900001
5880.TW,0.0215
500295.BO,0.0272
047050.KS,0.024300002
9904.TW,0.0239
TU-R,0.0228
GRT.JO,0.0226
500312.BO,0.0216
1402.TW,0.021
2454.TW,0.19960000100000003
4966,0.0033000002
5483.TW,0.0033000002
TFG.JO,0.0129
CROMPTON.B,0.018099999999999998
3529.TW,0.0060999999999999995
540222.BO,0.0203
2337.TW,0.0026
500271.BO,0.0171000005
2892.TW,0.0135
NAVI,0.038900001000000003
ODP,0.0195
FBC,0.007900001
UNFI,0.1032
EZM,0.0067000003
AAWW,0.026799998999999998
DLX,0.0064
PDCE,0.1472
AVV.L,0.0162
SOF,0.0553000003
6370,0.020900000000000002
SPX.L,0.0433000011
DIA.MI,0.039600001
8953,0.065800001
SOL.AX,0.015700001
CRDA.L,0.079399999
GN,0.0156
00012.HK,0.0542
RAND,0.0212
06823.HK,0.0372
GIVN,0.0408
RMS.PA,0.0386
NOKIA,0.15810000000000002
KNEBV,0.18390000199999998
ELISA,0.0353
HSBA.L,0.26149999949999997
CMG,0.2499999943
EAST.CA,0.0757
EKHO.CA,0.0648
TMGH.CA,0.0561
CLHO.CA,0.049200002
ETEL.CA,0.049200002
SWDY.CA,0.0458
OCDI.CA,0.040700004
CIRA.CA,0.039
TLKM,0.1099
BMRI,0.1118
ASII,0.1006
CPIN,0.0721
UNVR,0.025
BBNI,0.055
KLBF,0.020399999
SMGR,0.0196
KMI,0.7704999869999999
LNG,0.521699998
PPL.TO,0.293200001
WIX,0.222499999
NICE,0.226199993
LUMI,0.0579
TEVA,0.056900002
POLI,0.0478
DSCT,0.0291
ICT,0.0696
RENT3.SA,0.020599999
PIDILITIND,0.033999999
531642.BO,0.08380000000000001
500034.BO,0.16339999899999996
ETISALAT,0.140599995
HPG,0.1039
VIC,0.1187
MAREL,0.0152
FAB,0.23759999999999998
NBK,0.2795999905
2303.TW,0.086099998
005490.KS,0.0811000005
AOT-R,0.1347
UGP.SA,0.0623
PAC.MX,0.0514
ASR.MX,0.0481
KEP.KS,0.044899996
CCRO3.SA,0.039100002
PAGP,0.044899999999999995
GVMXX,0.334100001
HDFC.BO,0.6005999995
005935.KS,0.0630999975
IPL.TO,0.050300002
MOWI,0.1252
YAR,0.1034
NHY,0.0944
ORK,0.0868
TOM,0.0695
ADE,0.052099997999999995
GJF,0.05
SNPS,0.1351000025
FPH.NZ,0.1825
AIA.NZ,0.0938
MEL.NZ,0.114199996
A2M.NZ,0.0494
CEN.NZ,0.0484
IFT.NZ,0.047199998
FBU.NZ,0.045900002
MCY.NZ,0.07920000299999999
RYM.NZ,0.0402
SMPH,0.1145
ALI,0.089499995
AC,0.068
JGS,0.0548
BPI,0.044899996
BDO,0.0436
URC,0.036199998
ICICIBANK.,0.3315
LT.BO,0.049200001
SBIN.BO,0.065400002
HCLTECH.BO,0.09489999899999998
532555.BO,0.0191
PKO,0.10479999
ALE,0.103300005
PZU,0.067
PKN,0.0767999995
LPP,0.053600002
PEO,0.08249999799999999
DNP,0.07050000000000001
PGN,0.055799999499999996
CDR,0.063199999
FRTPC,0.026700001
ARESPA,0.026500002
HFROPA,0.026300002
AXSPE,0.026199998
NNNPF,0.026199998
PNCPP,0.110899999
FULTP,0.025899999
WFCPO,0.0257
FCNCP,0.0256
BAP,0.22659999
SCCO,0.2216
ALICORC1,0.047
BVN,0.077399998
HOC.L,0.0394
01208,0.0278
LBRDK,0.08569999780000001
CABO,0.0047
ATUS,0.04
COMM,0.008
DISH,0.186900001
UI,0.066
VSAT,0.050100003
XLY,0.900800016
XLC,0.392800005
XLE,0.313700005
XLV,0.653499995
XLP,0.24760000399999998
XLRE,0.1575
RJF,0.054900000000000004
HES,0.272700005
STT,0.0272
SLB,0.39099999599999996
NFLX,0.7928999949999999
SEE,0.09650000079999999
IT,0.0335
HUYA,0.15
FUTU.HK,0.0365
SEK.AX,0.030299999
FLT.AX,0.0248
9022,0.0726
LI,0.201100009
KRX.L,0.060400001
XPEV,0.270000003
EOG,0.7409000099999999
2882.TW,0.0437
CPU.AX,0.015800001
6448,0.0146
AD,0.15219999900000003
2651,0.0145000005
8795,0.014400001
8001,0.014199999
8015,0.019099999
AGL.AX,0.0139999995
TEF.BC,0.0764999985
HII,0.11669999900000001
CAG,0.0946999985
EIX,0.17850000349999998
BBY,0.16209999749999998
EXC,0.49349999899999997
ZION,0.0032
CMA,0.054099999999999995
KRC,0.030699999999999998
DECK,0.042399998999999994
ATVI,0.4177000019999999
FGXXX,0.3634000013
AMN,0.052199999999999996
LAND,0.0047
AMRC,0.0046
CHPT,0.07580000099999999
VGK,0.189699998
IJR,0.10959999999999999
XME,0.12309999999999999
IBUY,0.0395
AHT.L,0.065
LI.PA,0.063100002
DSY.PA,0.098399999
BNP.PA,0.091699995
SAN.BC,0.0552
ZURN,0.103399998
UBSG,0.06570000000000001
INGA,0.062700001
PRU.L,0.0287
CS.PA,0.056199998
LLOY.L,0.026600001
ASM,0.061599998
COV.PA,0.027
IG.MI,0.0212
PROX,0.06
B4B.DE,0.0185
ERII,0.100599999
PCT,0.0513
DCI,0.041099999799999995
AQUA,0.0341
STE,0.0339
LYV,0.045500003
TMUS,0.2639000015
EVT.DE,0.0359
DLG.L,0.0418
TEG.DE,0.027999999
RHM.DE,0.025899999
TKA.DE,0.0312999998
EVD.DE,0.0217
GXI.DE,0.0209
BOSS.DE,0.0196
PSM.DE,0.0195
BFSA.BC,0.0185
4523,0.0069
6920,0.005
3436,0.005
3382,0.0221
4506,0.0065999999
8316,0.0223
RAMP,0.0029
QDEL,0.0195
SAFM,0.0029
HAE,0.0163
SLAB,0.09999999820000001
SBAC,0.42190000800000005
MAA,0.15530000100000002
VTR,0.3244
LDL,0.0351
LPI,0.007099999900000001
RAVN,0.0023
SYKE,0.0340999995
TRUP,0.08799999750000001
2308.TW,0.064399999
2002.TW,0.059999998
1303.TW,0.035500000000000004
BP..L,0.30570000649999995
RDSA.L,0.286599996
ICP.L,0.0257
SMDS.L,0.023799999999999998
RMV.L,0.023599999
BME.L,0.035
HWDN.L,0.0121
ECM.L,0.012
WEIR.L,0.012
PNN.L,0.0119
DPH.L,0.09530000450000001
IMI.L,0.0197
AMXL.MX,0.3164000095
WALMEX.MX,0.211700005
GFNORTEO.M,0.231799999
FEMSAUBD.M,0.176399994
CEMEXCPO.M,0.127
TLEVISACPO,0.0856
GAPB.MX,0.0269
ASURB.MX,0.024400001
BIMBOA.MX,0.054
2609.TW,0.08299999999999999
DQ,0.0387999999
WHL.JO,0.0034999999
MRP.JO,0.0034
PERSISTENT,0.0031
3023.TW,0.0259
005380.KS,0.0848
068270.KS,0.094299998
ITUB4.SA,0.20879999999999999
PETR4.SA,0.237700004
BBDC4.SA,0.141899997
PETR3.SA,0.135199998
B3SA3.SA,0.11720000500000001
ABEV3.SA,0.0674
MGLU3.SA,0.052
WEGE3.SA,0.0485
NTCO3.SA,0.024300002
ASAI3.SA,0.0341
EMBR3.SA,0.0438
AZUL4.SA,0.0301
PRIO3.SA,0.0293
ENEV3.SA,0.028900001
LWSA3.SA,0.028900001
SULA11.SA,0.0254
YDUQ3.SA,0.0248
5609.TW,0.020299999
2108.TW,0.019
042700.KS,0.023499999
ISMEN,0.0175
TRU.JO,0.0162
IMP.JO,0.149699994
3014.TW,0.0147
FSR.JO,0.1255
SBK.JO,0.07970000199999999
SSW.JO,0.0402
CPI.JO,0.066999997
SOL.JO,0.059200001
SLM.JO,0.027999999
GFI.JO,0.125099997
SLM,0.0542
BERY,0.043
HBI,0.063399997
FAF,0.0912
ALL,0.2396999997
ALLY,0.0634999993
BK,0.1271
TIP,0.2979
EMLC,0.2163
BNDX,0.1784
BLX.TO,0.0326
DUK,0.6551999989999999
SSE.L,0.12590000199999998
CI,0.134299999
CNC,0.0861999993
ALKS,0.10349999800000001
ACAD,0.0581
IQV,0.0857999995
BIDI4.SA,0.0558
CSNA3.SA,0.08510000000000001
USIM5.SA,0.0306
ELET3.SA,0.1288
SUZB3.SA,0.0239
NEOE3.SA,0.023
PCAR3.SA,0.020299999
01585,0.0357
01114,0.0354
200625,0.0343
ETG,0.044899996
BST,0.0414
RNP,0.040900003
EVT,0.0379
HQH,0.0723
ETO,0.0345
ARDC,0.09920000000000001
BSTZ,0.0335
THQ,0.033
GDV,0.0323
DVN,0.233600002
MRO,0.23270000500000002
EQT,0.22760000300000002
CC,0.068500001
EXP,0.040500001
APA,0.015
AVTRPA,0.05539999899999999
LGEN.L,0.0497
IGG.L,0.045
NN,0.0543
ORA.PA,0.041500002
SRG.MI,0.0803000005
AOX.DE,0.0348
TITR.MI,0.0345
6033,0.012999999
MER,0.012
CPLE6.SA,0.0114
ENEL.MI,0.524200005
9532,0.0128999995
3269,0.0167
BILL,0.1255
SAM,0.175799998
FEMB,0.1487
HYLS,0.3379
FPE,0.138900001
EMB,0.05
FPEI,0.0372
LGOV,0.0134000005
AVXL,0.072
ENVA,0.0188
USCR,0.0178
DCOM,0.027200000000000002
CLNE,0.0273
WOW,0.0161
IESC,0.016
ADYEN,0.3741
TOU.TO,0.09870000100000001
LIGHT,0.05120000090000001
ONEX.TO,0.10100000029999999
ACQ.TO,0.0064
001230.KS,0.0087
108320.KS,0.0063
005850.KS,0.0063
298020.KS,0.0082000003
002380.KS,0.0057
048260.KS,0.0052
SBB B,0.0052
T7O.L,0.005
LDOS,0.09689999799999999
BAH,0.127199999
CACI,0.0385
KBR,0.064199997
BRKM5.SA,0.06820000000000001
8454.TW,0.051000000000000004
01898,0.013300001
GGRM,0.0126
2014.TW,0.0146
UNIP6.SA,0.012200001
3006.TW,0.0119
03818,0.025099999999999997
IPN.PA,0.0095
KNIN,0.113999998
INVE B,0.12860000000000002
KGF.L,0.009
BAMI.MI,0.0119
OCI,0.0119
LEG.DE,0.0393
TKA,0.0115
TTTXX,0.0617
SGOL,0.019199999
UPST,0.0367
INMD,0.0365
QFIN,0.036
LOVE,0.0356
CRCT,0.0344
ATKR,0.0363
LIF.TO,0.047
008560.KS,0.0398
024110.KS,0.0159
MAP.BC,0.014099999
316140.KS,0.014099999
PAH3.DE,0.064000002
HFG.DE,0.047
1U1.DE,0.045700002
HEI.DE,0.0428
JUN3.DE,0.040799998
WCH.DE,0.0403
SOON,0.03
KER.PA,0.057699998
KEY.TO,0.045600003
SRU.UN.TO,0.080400001
2914,0.072399999
01038.L,0.0305
H78.SI,0.0317
NG..L,0.16210000400000002
CNQ.TO,0.0734
STNE.SA,0.0466
XRO.NZ,0.0446
FISV,0.08979999999999999
FIS,0.1176
MAXR,0.136
ATEN,0.0163
RPD,0.0704
RADA,0.024100001
AV..L,0.0128
ADI,0.44609999599999994
NXPI,0.202799995
KEYS,0.1152
ERIC,0.0552
ROP,0.223099994
3923,0.019199999
4062,0.0188
3563,0.0237
4042,0.018
1803,0.0172
6723,0.0168
3288,0.037599999999999995
3291,0.0166
BT.A.L,0.028299998
EVR.L,0.0354
SXS.L,0.0222
WOW.AX,0.0297
ITSA4.SA,0.0572
FP.PA,0.0584
AIR,0.0378
00669.HK,0.0374
00001.HK,0.062400000000000004
532215.BO,0.1548
500820.BO,0.137999996
BHARTIARTL,0.081199998
ISP.MI,0.1127
STLA,0.1061
ENI.MI,0.065
G.MI,0.0559
UCG.MI,0.048899997
RACE.MI,0.0458
CNHI.L,0.1209000025
MONC.MI,0.0315
MN2M1,0.0163
APH,0.09469999999999999
DG.PA,0.1105
J,0.0728
ACM,0.0576
EN.PA,0.0299
SKA B,0.0294
FGR.PA,0.028099999
FUNO 11.MX,0.0277
GGBR4.SA,0.033099998
TIMS3.SA,0.0307
PAYX,0.1050999985
LKOH,0.196500005
GAZP,0.250899998
MSCI,0.116899998
MTCH,0.067099999
MTD,0.18379999200000002
XLNX,0.12619999999999998
CTAS,0.066800001
STAA,0.1099999998
JCOM,0.013399999999999999
HELE,0.0074
LHCG,0.0511
NVTK,0.139899998
GMKN,0.100000002
PLZL,0.031
NLMK,0.030199999
TATN,0.028399998
ZU1,0.0637
TESXU1,0.1033
CFR,0.1057
LONN,0.062199998
SIKA,0.0634
INFXX,0.0304
UL.L,0.0414
EMR,0.104799999
SO,0.416999998
ANG.JO,0.066799998
KFH,0.23709999899999998
VHM,0.09359999899999999
APD,0.3068
PPG,0.200000005
CHS,0.0083
EXPR,0.0080999999
OII,0.0475
EVRI,0.007
034020,0.0026
9107.DE,0.0023999999
011210.KS,0.0022
LEO.KS,0.0022
001230.DE,0.002
7936.L,0.0019
KCO.TO,0.0019
TOU,0.0019
IMI,0.0018000001
IBN.BO,0.0802
DKS,0.055799999999999995
JEF,0.096799999
KIM,0.007900001
QRTEA,0.0606000015
THC,0.038199999000000005
UPWK,0.117599999
OLN,0.095999999
SWAV,0.0307
YETI,0.055799999999999995
WPM.TO,0.647699997
SIL.TO,0.077900003
NTR.TO,0.4883999969999999
DEO.L,0.0355
MNRL,0.072299998
APO,0.1276
CTT,0.0929
LGF.B,0.0304
LGF.A,0.0294
GHC,0.0891000006
KEY,0.025999999
032640.KS,0.019299999
017670.KS,0.049300000000000004
030200.KS,0.0173
004020.KS,0.0172
003550.KS,0.0168
GMZB,0.047
SCHWPJ,0.027999999
BACPO,0.024600001
DRE,0.249500001
UDR,0.1089
SHL.DE,0.114100002
PRX,0.11649999500000001
NEXI.MI,0.063
NWG.L,0.028399998
APTV,0.21510000149999997
CPNG.KS,0.037300001
CVE.TO,0.0475
RGEN,0.12919999699999998
BSY,0.0624
USFD,0.0305
XRAY,0.0162
TXT,0.0877
WHR,0.0034
AAP,0.10549999900000001
FBHS,0.038900000000000004
JBHT,0.10729999700000001
MHK,0.0137
TPR,0.023999999
EL,0.1865
VACN,0.061399999999999996
SIGN,0.054899997
SPSN,0.038399998
SFSN,0.0368
DUFN,0.0358
6326,0.1398
F34.SI,0.037
EVK.DE,0.027
EXPD,0.20260000030000003
HBAN,0.126299999
MCHP,0.0501
BBL.L,0.1003
PBR.SA,0.0972
TSN,0.2433
ADM,0.570100004
DG,0.1704000005
SJM,0.158099996
GIS,0.16390000250000003
UTHR,0.0998999997
SYNA,0.06949999899999999
AMKR,0.07799999999999999
TER,0.1166
CDEV,0.0805000002
NYCB,0.078099996
FRC,0.09950000199999999
FCNCA,0.084199997
BLNK,0.09689999
CSX,0.18680000000000002
PCAR,0.039
CHRW,0.038599998
CF,0.050500002
HCA,0.06059999950000001
ZNU21,0.893999983
ZBU21,0.7031000000000001
LCQ21,0.0735
CCU21,0.0307
SX1,0.0299
CTF1,0.0273
HEQ21,0.026500002
FTIU21,0.0252
HGU21,0.0229
CLX,0.0873999995
GLW,0.0147
HLI,0.0052
HUBB,0.0050999997
TSCO,0.10569999999999999
BWA,0.0269
SFM,0.039100002
REYN,0.0341
UHS,0.054399999000000004
09999,0.0741
TDC,0.11669999890000002
JBL,0.0503999998
CLR,0.1286999995
AGO,0.0755000011
ZBRA,0.15090000350000002
BC,0.0246
COHR,0.0135
ATO,0.0859
EVRG,0.0337
ETR,0.13820000500000001
STLD,0.13849999980000002
RGLD,0.190399998
CE,0.0461
MOS,0.0677
NEU,0.038599998
WLK,0.037
TKR,0.06509999899999999
MTDR,0.162400002
AR,0.09889999950000002
RILY,0.0126
BOOT,0.019700000000000002
RRC,0.132700001
CNR,0.0078
ARX.TO,0.0212
00639,0.015800001
CPG.TO,0.0150999995
MUV2.DE,0.0143
BETS B,0.014199999
GTN,0.008
SUPN,0.0074
FDP,0.0072000003
EYLD,0.2626
SYLD,0.39239999999999997
PDBC,0.5932999979999999
BLDG,0.0725
BND,0.2287
GVAL,0.11
VAMO,0.2845
FYLD,0.11689999599999999
QMOM,0.041199997
SPDW,0.1508
SPEM,0.177300004
SPLB,0.13090000000000002
SPIP,0.0508
SPSM,0.049000002
SPEU,0.0388
SPTL,0.10250000000000001
VALT,0.118
263750.KS,0.0232
181710.KS,0.0198
TM17.L,0.019299999
09990,0.019
3632,0.019
PDX,0.019
HPE,0.12129999799999999
DADA,0.0165
CRSR,0.063500001
COR,0.17639999760000002
SWCH,0.0241999985
PERI,0.0753
BXP,0.0634
URW.PA,0.076600004
8951,0.0556
8952,0.032
BKG.L,0.0317
VNO,0.0295
C38U.SI,0.0291
GPT.AX,0.0277
ABC,0.0634999995
HUM,0.0695
BP.L,0.0214
TBF,0.1183
FNDE,0.0861
KRE,0.0552
IPAC,0.05
SLV,0.041300002
VTV,0.08829999799999999
FNDF,0.0353
SCHC,0.0825
NCM.AX,0.095100004
AEM.TO,0.087199998
KL.TO,0.20460000000000003
NST.AX,0.0295
K.TO,0.1230000005
PAAS.TO,0.401
EVN.AX,0.0688
YRI.TO,0.1398
FR.TO,0.290200004
EDV.L,0.11610000000000001
BTO.TO,0.10500000000000001
HL,0.331299997
SSRM.TO,0.2278
MDKA,0.10119999799999999
AGI.TO,0.06330000100000001
067160.KS,0.122000002
VIV.PA,0.076499997
MOMO,0.0216
RVLV,0.0873000015
CVAC.DE,0.0481
DGX,0.1278000008
ABCL.TO,0.031400003
TCL.AX,0.10819999999999999
AENA.BC,0.089
ATL.MI,0.067400002
IBE.BC,0.315400001
000568,0.0785
600031,0.0548
507685.BO,0.0791
500124.BO,0.0731
DIVISLAB.B,0.0887
ULTRACEMCO,0.043
532977.BO,0.1002
500087.BO,0.060199998000000005
TTGT,0.11599999899999999
EXPI,0.0663
VICR,0.0253
APPS,0.18109999999999998
EYE,0.0235
MXI,0.0765
VB,0.0701
DBE,0.0688
DBB,0.0677
RXI,0.064
VEA,0.4555
SRPT,0.081200002
ARWR,0.060699998
EKTA B,0.020299999
CG.TO,0.0421
OR.TO,0.0645
SSL.TO,0.0396
MTA.TO,0.0372
TXG.TO,0.0372
KRR.TO,0.0313
CGG,0.0309
CDE,0.13540000400000002
NG,0.0335
EQX.TO,0.031600002
ESS,0.0242
HTO,0.1559
EUROB,0.106000006
OPAP,0.099300005
ALPHA,0.0721
ETE,0.0456
PPC,0.0629
TPEIR,0.0433
MYTIL,0.0387
TITC,0.037100002
DSVXX,0.048
JCI,0.20849999999999996
ETN,0.154599999
PRY.MI,0.0383
TRN.MI,0.0379
EWM,0.0093
CORT,0.0025
ZTU21,0.53100001
TNU21,0.1849
UBU21,0.195299998
NVTA,0.06080000000000001
PEGA,0.0388
CPE,0.12129999999999999
ICOL,0.070199996
CAP,0.028099999
ALRS,0.044100001
JSW,0.017
WIE,0.017
SIBN,0.0167
6532,0.032199999
NVMI.TW,0.0027
FUTR.L,0.076000004
8088,0.011899999999999999
NOD,0.0021
8956,0.0021
PETS.L,0.042300000000000004
014680.KS,0.0019
NDA SE,0.058499999999999996
ATCO A,0.0574
ERIC B,0.042600002
VOLV B,0.041100003
EC,0.14899999
CIB,0.1317
ISA,0.213100004
BCOLOMBIA,0.14149999600000002
GEB,0.088499997
NUTRESA,0.087799996
PFDAVVNDA,0.0788
CEMARGOS,0.0382
CORFICOLCF,0.0356
GRUPOSURA,0.035
ENLC,0.0098
ENBL,0.0087
KNBE,0.0304
SAIL,0.024400001
DARK.L,0.0239
SUMO,0.0225
HYRE,0.024599999600000002
AMBA.TW,0.08620000000000001
INVZ,0.029900000500000003
8802,0.08360000000000001
8830,0.063499999
TFDXX,2.7854998
FCGXX,0.1349
GRUB,0.041500002
APPF,0.041300002
EHTH,0.0369
PCG,0.10629999899999999
MKTX,0.0659
TFC,0.0358
2702,0.0149
2269,0.0117
BLDP.TO,0.133600002
NEL,0.1308
AFC.L,0.0498
ITM.L,0.11209999699999999
CWR.L,0.095999997
BE,0.143200003
336260.KS,0.0417
NTRA,0.0586
EA,0.17529999659999998
EMBRAC B,0.052199997
ZNGA,0.115299998
9697,0.0435
TTWO,0.0429
NCLH,0.07350000000000001
DSU,0.0366
VTA,0.136400002
BDJ,0.0618
AOD,0.036
BIT,0.036
BOE,0.0355
ISD,0.1108000005
FCEL,0.0686
E.MI,0.0493
9432,0.1214
SCHZ,0.1154
HTRB,0.082600005
HYLB,0.13040000000000002
QQQ,1.7675999949999999
PFFD,0.066199996
QYLD,0.0616
VCIT,0.157999997
MLPA,0.0421
KBH,0.016
TPH,0.0159
TOL,0.073500001
IRT,0.0156
IMCD,0.0108
ENX.PA,0.0104
GETI B,0.028100000300000004
SWX,0.0075
LII,0.0537000005
MSM,0.0292999996
RYN,0.0959999938
SEIC,0.0268999998
SCI,0.049400002799999995
WTS,0.0404999998
VCYT,0.0165
GKOS,0.047000001
VCRA,0.0322
AXGN,0.0155
TRHC,0.0154
VRSN,0.0773000003
CIM,0.253300001
KREF,0.0795
RWT,0.0308
ARI,0.09989999999999999
MFA,0.03
PTY,0.03
ABR,0.14379999999999998
HYT,0.042699999
IJGXX,0.10479999
MCSXX,0.0600999995
BBIO,0.0251
MEDP,0.060299999
VIR,0.0517
IBCE,0.0438
LE,0.029000001
TDUP,0.0379
TKWY,0.041999998999999996
SFIX,0.0222
BIGC,0.044
REAL,0.0216
WISH,0.021300001
PRTS,0.0212
ECOPETROL,0.1464
PFBCOLOM,0.1299
TGLS,0.0588
CNE.TO,0.044299997
PXT.TO,0.0372
BTI.L,0.0209
TELIA,0.0366
02388,0.014400001
01083,0.0023
051600.KS,0.0022
4751,0.002
LATO B,0.0019
02638.HK,0.010199999
MRU.TO,0.0066000004
MRK.DE,0.0486
06160,0.0375
TLS.AX,0.0432
1928,0.034200001
COL.AX,0.020499999
00011.HK,0.022
TLK,0.0647
BANPU-R,0.0309
UNTR,0.028499998
MNST,0.075800002
KSU,0.159
CNP,0.0084
MSEX,0.0084
TMST,0.0354
YORW,0.0081
ZFU1,0.099
ZNU1,0.032
PFPT,0.154399999
VMW,0.1559
ZNU21.DE,0.0655
ZBU21.TO,0.0113
EXPO,0.078499999
IIPR,0.2153
ENSG,0.1777999998
ZBH,0.0077
AGS,0.006
01308.HK,0.032600001
9519,0.024300002
BESI,0.057100001
TITAN.BO,0.0791
500825.BO,0.078200005
500096.BO,0.0749
532424.BO,0.0746
NESTLEIND.,0.070199996
MOTHERSUMI,0.066599995
500830.BO,0.052800003
HDFCBANK.B,0.267299996
532978.BO,0.072400002
540719.BO,0.0478
540777.BO,0.0452
KOTAKBANK.,0.1134
COLD,0.108
STAG,0.09570000000000001
ILPT,0.120200002
EGP,0.0458
FR,0.06370000020000001
TPL,0.11649999800000001
PSK.TO,0.0519
DB1.DE,0.044
ASX.AX,0.043
9020,0.082700002
SRLN,0.3593
SPYD,0.154
EBND,0.099
DWX,0.088199995
PSK,0.0714
GII,0.266700002
BHP.L,0.099999998
PHIA,0.0185
GPN,0.082100002
AKZA,0.063299997
MG.TO,0.0561
8058,0.0456
SNOW,0.1404
01821.AX,0.0355
01876.HK,0.0308
THG.L,0.030299999
FDJ.PA,0.030199999
TMV.DE,0.0286
ADSK,0.11190000029999998
NVCR,0.19130000200000002
DOMO,0.0327
MP1.AX,0.0109
FUBO,0.0487
SOFI,0.0023
FFIN,0.0712
HQY,0.0428000019
PB,0.0036000002
EVR,0.036600000300000005
UCBI,0.0058999998
HOMB,0.0058
ONB,0.0058
FFBC,0.0056
MTX,0.0056
SBSI,0.0055
CAR.UN.TO,0.0123000005
IAG.TO,0.0092
ALA.TO,0.0091
WFG.TO,0.12350000119999999
3349,0.0023
4732,0.0022
6869,0.0019
FBK.MI,0.0018000001
3391,0.0018000001
S63.SI,0.0017
MAS,0.0212
PLTK,0.0539
OMI,0.0915
CIEN,0.0112
6701,0.035
2432,0.0218
6361,0.026200001
7259,0.0207
MPWR,0.08030000000000001
LPLA,0.069500003
ODFL,0.185700002
OTEX.TO,0.0516
SINCH,0.0357
KC,0.0603
FDS,0.0529
BRO,0.0672
MASI,0.037500001
EWBC,0.09620000299999999
OC,0.016300000000000002
FHN,0.0401
LEA,0.0154
Y,0.0149
ED,0.0676
FMC,0.054600001
WKHS,0.0038
LNTH,0.0172
PTGX,0.0034
PRTA.IR,0.0032
UIS,0.0031
CSTL,0.0029
