Symbol,Name,SumWeights,DiffEntries,DiffValue
VOW3.DE,Volkswagen AG Participating Preferred,0.18180000000000002,-17,0.0
VIAC,ViacomCBS Inc Class B,0.18120000000000003,-17,0.0
GALP,Galp Energia SGPS SA,0.18040001,-18,0.0
FYC,First Trust Small Cap Growth Al,0.17950001,-21,0.0
MGM,MGM Resorts International,0.1790999985,-21,0.0
FITB,Fifth Third Bancorp,0.178799998,-21,0.0
FTC,First Trust Large Cap Growth Al,0.17860001,-21,0.0
EIX,Edison International,0.17850000349999998,-21,0.0
ENSG,Ensign Group Inc,0.1777999998,-21,0.0
PRX,Prosus NV Ordinary Shares - Class N,0.177399998,-21,0.0
SPEM,SPDR Index Shares Fund SPDR Por,0.177300004,-21,0.0
KTOS,Kratos Defense & Security Solutions Inc,0.17679999500000002,-20,0.0
COR,CoreSite Realty Corp,0.17639999760000002,-20,0.0
FEMSAUBD.M,"Fomento Economico Mexicano SAB de CV Units (1 Series B, 4 Series D)",0.176399994,-20,0.0
FDN,First Trust DJ Internet Index F,0.1761,-20,0.0
1295,Public Bank Bhd,0.17570000000000002,-21,0.0
AKTS,Akoustis Technologies Inc,0.1748,-22,0.0
FTSL,First Trust Senior Loan Fund ET,0.1748,-22,0.0
VBR,Vanguard Small-Cap Value ETF,0.1743,-22,0.0
NVG,Nuveen AMT-Free Muni Credit Inc,0.1743,-22,0.0
NUAN,Nuance Communications Inc,0.17400000499999999,-22,0.0
IYJ,iShares U.S. Industrials ETF,0.174,-22,0.0
SRET,Global X SuperDividend REIT ETF,0.1737,-22,0.0
FEMB,First Trust Emerging Markets Lo,0.1737,-22,0.0
DSV,DSV Panalpina A/S,0.173699998,-22,0.0
300760,Shenzhen Mindray Bio-Medical Electronics Co Ltd,0.172899997,-22,0.0
UPM,UPM-Kymmene Oyj,0.172599999,-22,0.0
SPTL,SPDR Portfolio Long Term Treasu,0.171799996,-21,0.0
SGRO.L,Segro PLC,0.1710000003,-21,0.0
U,Unity Software Inc Ordinary Shares,0.17069999800000002,-20,0.0
DG,Dollar General Corp,0.1704000005,-20,0.0
GLEN,Glencore PLC,0.170399995,-20,0.0
CRTO.PA,Criteo SA ADR,0.17019999800000002,-20,0.0
NESTE,Neste Corp,0.1695,-20,0.0
BPOP,Popular Inc,0.16899999799999998,-18,0.0
VIE.PA,Veolia Environnement SA,0.168700002,-17,0.0
CHGG,Chegg Inc,0.1684,-17,0.0
IRM,Iron Mountain Inc,0.16839999849999998,-17,0.0
002475,Luxshare Precision Industry Co Ltd,0.1674,-18,0.0
FRPT,Freshpet Inc,0.16690000039999997,-17,0.0
YMU21,E-mini Dow $5 Future Sept 21,0.1668,-17,0.0
DFS,Discover Financial Services,0.16649999869999998,-17,0.0
NXPI,NXP Semiconductors NV,0.16619999500000002,-18,0.0
01171,Yanzhou Coal Mining Co Ltd Class H,0.16450000599999998,-17,0.0
500034.BO,Bajaj Finance Ltd,0.16339999899999996,-16,0.0
CINF,Cincinnati Financial Corp,0.163200002,-16,0.0
ALNY,Alnylam Pharmaceuticals Inc,0.162900002,-17,0.0
IBDP,iShares iBonds Dec 2024 Term Co,0.1627,-17,0.0
ISDX,Invesco RAFI Strategic Develope,0.162699996,-17,0.0
MTDR,Matador Resources Co,0.162400002,-18,0.0
NG..L,National Grid PLC,0.16210000400000002,-19,0.0
GDS,GDS Holdings Ltd ADR,0.16210000000000002,-19,0.0
BBY,Best Buy Co Inc,0.16209999749999998,-19,0.0
DASH,DoorDash Inc Ordinary Shares - Class A,0.16179999899999997,-19,0.0
6594,Nidec Corp,0.1608999976,-21,0.0
RIGD.BO,Reliance Industries Ltd ADR,0.160700002,-22,0.0
IBDQ,iShares iBonds Dec 2025 Term Co,0.1607,-22,0.0
RINF,ProShares Inflation Expectation,0.16059999,-22,0.0
SPCE,Virgin Galactic Holdings Inc Shs A,0.16020000099999998,-24,0.0
DWNI.DE,Deutsche Wohnen SE,0.159899998,-24,0.0
NPI.TO,Northland Power Inc,0.159700009,-24,0.0
02899,Zijin Mining Group Co Ltd Class H,0.1595,-23,0.0
GNOM,Global X Genomics & Biotechnolo,0.1594,-23,0.0
IBDM,iShares iBonds Dec 2021 Term Co,0.158400001,-22,0.0
NOKIA,Nokia Oyj,0.15810000000000002,-22,0.0
SJM,JM Smucker Co,0.158099996,-22,0.0
XLRE,Real Estate Select Sector SPDR ,0.1575,-23,0.0
VICI,VICI Properties Inc Ordinary Shares,0.157199998,-23,0.0
IRDM,Iridium Communications Inc,0.157,-23,0.0
SCHG,Schwab U.S. Large-Cap Growth ET,0.15640001,-22,0.0
SAHXX,State Street Instl US Govt MMkt Instl,0.15630001,-21,0.0
PSFD,Pacer Funds ETF,0.15619999,-21,0.0
HTO,Hellenic Telecommunication Organization SA,0.1559,-22,0.0
MAA,Mid-America Apartment Communities Inc,0.15530000100000002,-22,0.0
SSIXX,State Street Instl Liquid Reserves Prem,0.155000004,-21,0.0
VHT,Vanguard Health Care ETF,0.155,-21,0.0
LIN,Linde PLC,0.1549,-21,0.0
532215.BO,Axis Bank Ltd,0.1548,-21,0.0
ETN,Eaton Corp PLC,0.154599999,-21,0.0
MARA,Marathon Digital Holdings Inc,0.1545000035,-21,0.0
SAM,Boston Beer Co Inc Class A,0.15409999800000002,-21,0.0
SPYD,SPDR Series Trust SPDR Portfoli,0.154,-21,0.0
NLOK,NortonLifeLock Inc,0.1537,-21,0.0
EEMS,Ishares MSCI Emerging Markets S,0.1534,-20,0.0
ARE,Alexandria Real Estate Equities Inc,0.15329999800000002,-20,0.0
STX.SI,Seagate Technology Holdings PLC,0.15299999700000003,-20,0.0
UUP,Invesco DB USD Index Bullish Fu,0.1512,-22,0.0
00386,China Petroleum & Chemical Corp Class H,0.1511,-23,0.0
01919,COSCO SHIPPING Holdings Co Ltd Class H,0.151,-23,0.0
ZBRA,Zebra Technologies Corp,0.15090000350000002,-23,0.0
SPDW,SPDR Portfolio Developed World ,0.1508,-22,0.0
WSM,Williams-Sonoma Inc,0.1504999987,-22,0.0
HUYA,HUYA Inc ADR,0.15,-21,0.0
ESML,iShares ESG Aware MSCI USA Smal,0.149200002,-20,0.0
EC,Ecopetrol SA ADR,0.14899999,-20,0.0
VGLT,Vanguard Long-Treasury ETF,0.1487,-20,0.0
CUBE,CubeSmart,0.14840000150000002,-21,0.0
CCOI,Cogent Communications Holdings Inc,0.148299996,-21,0.0
RALS,ProShares RAFI Long Short ETF,0.14739999,-21,0.0
CROX,Crocs Inc,0.1472999986,-21,0.0
PDCE,PDC Energy Inc,0.1472,-21,0.0
GTCO,Guaranty Trust Holding Co PLC,0.146999997,-21,0.0
ECOPETROL,Ecopetrol SA,0.1464,-22,0.0
VCR,Vanguard Consumer Discretion ET,0.1456,-23,0.0
GHY,"PGIM Global High Yield Fund, Inc.",0.144699996,-24,0.0
8801,Mitsui Fudosan Co Ltd,0.1445,-24,0.0
FLOT,iShares Floating Rate Bond ETF,0.1443,-24,0.0
TDY,Teledyne Technologies Inc,0.14429999799999998,-24,0.0
LYB,LyondellBasell Industries NV,0.144,-24,0.0
CB,Chubb Ltd,0.143900006,-24,0.0
ABR,Arbor Realty Trust Inc,0.14379999999999998,-24,0.0
PEAK,Healthpeak Properties Inc,0.14379999999999998,-24,0.0
EIM,EV Municipal Bond,0.143500001,-24,0.0
MAG.TO,MAG Silver Corp,0.143399994,-24,0.0
BE,Bloom Energy Corp Class A,0.143200003,-24,0.0
06098,Country Garden Services Holdings Co Ltd,0.143000006,-24,0.0
BWX,SPDR Bloomberg Barclays Intl Tr,0.14219999500000002,-23,0.0
ETRN,Equitrans Midstream Corp,0.14200000000000002,-23,0.0
BBDC4.SA,Bank Bradesco SA Participating Preferred,0.141899997,-22,0.0
BCOLOMBIA,BanColombia SA,0.14149999600000002,-21,0.0
YUMC,Yum China Holdings Inc Ordinary Shares,0.140800002,-22,0.0
BK,Bank of New York Mellon Corp,0.1406,-22,0.0
ETISALAT,Emirates Telecommunications Group Co PJSC,0.140599995,-22,0.0
BMW.DE,Bayerische Motoren Werke AG,0.140500002,-22,0.0
PFG,Principal Financial Group Inc,0.1405,-22,0.0
SNOW,Snowflake Inc Ordinary Shares - Class A,0.1404,-22,0.0
WFCPL,Wells Fargo & Co 7 1/2 % Non Cum Perp Conv Pfd Shs -A- Series -L-,0.140200001,-22,0.0
FNCL,Fidelity MSCI Financials Index ,0.1399,-21,0.0
NVTK,NOVATEK PJSC,0.139899998,-21,0.0
6326,Kubota Corp,0.1398,-21,0.0
YRI.TO,Yamana Gold Inc,0.1398,-21,0.0
GOVT,iShares U.S. Treasury Bond ETF,0.139199996,-23,0.0
TOLZ,ProShares DJ Brookfield Global ,0.1391,-23,0.0
FPE,First Trust Preferred Securitie,0.138900001,-23,0.0
AZO,AutoZone Inc,0.1387,-23,0.0
FXO,First Trust Financials AlphaDEX,0.1387,-23,0.0
KMB,Kimberly-Clark Corp,0.13850000040000002,-23,0.0
SQM-B,Sociedad Quimica Y Minera De Chile SA Pfd Registered Shs Series -B-,0.1384,-22,0.0
ETR,Entergy Corp,0.13820000500000001,-23,0.0
500820.BO,Asian Paints Ltd,0.137999996,-23,0.0
IIM,Invesco Value Muni Income Trust,0.1379,-23,0.0
SGRE.BC,Siemens Gamesa Renewable Energy SA,0.1377,-23,0.0
TAN,Invesco Solar ETF,0.1372,-24,0.0
OGI.TO,OrganiGram Holdings Inc,0.13679999999999998,-23,0.0
SGEN,Seagen Inc Ordinary Shares,0.13679999799999998,-23,0.0
RIV.TO,RIV Capital Inc Ordinary Shares (Sub Voting),0.136599998,-23,0.0
VTA,Invesco Dynamic Credit Opps,0.136400002,-23,0.0
HDB.BO,HDFC Bank Ltd ADR,0.13619999600000002,-23,0.0
MAXR,Maxar Technologies Inc,0.136,-23,0.0
CMS,CMS Energy Corp,0.1354999975,-24,0.0
CDE,Coeur Mining Inc,0.13540000400000002,-24,0.0
CGNX,Cognex Corp,0.13539999949999998,-25,0.0
PETR3.SA,Petroleo Brasileiro SA Petrobras,0.135199998,-25,0.0
SNPS,Synopsys Inc,0.1351000025,-25,0.0
601888,China Tourism Group Duty Free Corp Ltd Class A,0.1349999995,-24,0.0
FCGXX,FidelityÂ® Inv MM Fds Government III,0.1349,-25,0.0
AOT-R,Airports Of Thailand PLC DR,0.1347,-25,0.0
AIG,American International Group Inc,0.13449999999999998,-25,0.0
III.L,3i Ord,0.1344,-25,0.0
UGI,UGI Corp,0.13439999949999998,-25,0.0
CI,Cigna Corp,0.134299999,-26,0.0
ESTC,Elastic NV,0.1337,-26,0.0
BLDP.TO,Ballard Power Systems Inc,0.133600002,-26,0.0
EXAS,Exact Sciences Corp,0.1336,-26,0.0
CLNX.BC,Cellnex Telecom SA,0.1333000023,-26,0.0
KLAC,KLA Corp,0.13319999999999999,-26,0.0
VOX,Vanguard Communication Services,0.13319999,-26,0.0
CPT,Camden Property Trust,0.1331000007,-26,0.0
ORBC,ORBCOMM Inc,0.1331,-26,0.0
01193,China Resources Gas Group Ltd,0.133,-26,0.0
PACB,Pacific Biosciences of California Inc,0.1327999995,-26,0.0
ROSN,Rosneft Oil Co GDR,0.132799997,-26,0.0
RRC,Range Resources Corp,0.132700001,-26,0.0
02688,ENN Energy Holdings Ltd,0.132,-25,0.0
CIB,BanColombia SA ADR,0.1317,-26,0.0
MNOD,Mining and Metallurgical Company NORILSK NICKEL PJSC ADR,0.131400004,-27,0.0
AAL,American Airlines Group Inc,0.1311,-27,0.0
GQRE,FlexShares Global Quality Real ,0.1308,-27,0.0
NEL,NEL ASA,0.1308,-27,0.0
00384,China Gas Holdings Ltd,0.130700002,-27,0.0
AVTR,Avantor Inc,0.130600004,-27,0.0
MDB,MongoDB Inc Class A,0.1306,-27,0.0
SCMN,Swisscom AG,0.1306,-27,0.0
ARKW,ARK Next Generation Internet ET,0.1301,-28,0.0
PFBCOLOM,BanColombia SA Participating Preferred,0.1299,-28,0.0
TXG,10x Genomics Inc Ordinary Shares - Class A,0.129899997,-28,0.0
DAR,Darling Ingredients Inc,0.12960000300000002,-28,0.0
TTC,The Toro Co,0.1290999998,-30,0.0
WAL,Western Alliance Bancorp,0.129099997,-30,0.0
CCL,Carnival Corp,0.1289999995,-30,0.0
PPL,PPL Corp,0.128899999,-30,0.0
ELET3.SA,Centrais Eletricas Brasileiras SA,0.1288,-30,0.0
CCU,United Breweries Co Inc,0.128299997,-27,0.0
DGX,Quest Diagnostics Inc,0.1278000008,-27,0.0
TECK.B.TO,Teck Resources Ltd Class B,0.127799998,-27,0.0
GLPI,Gaming and Leisure Properties Inc,0.1276,-29,0.0
02331,Li Ning Co Ltd,0.1276,-29,0.0
HEXO.TO,HEXO Corp,0.127599994,-28,0.0
USM1,Us Long Bond(Cbt) Jun21,0.1275,-28,0.0
02313,Shenzhou International Group Holdings Ltd,0.127499998,-28,0.0
IEX,IDEX Corp,0.127200002,-27,0.0
BAH,Booz Allen Hamilton Holding Corp Class A,0.127199999,-27,0.0
CEMEXCPO.M,Cemex SAB de CV,0.127,-26,0.0
IUSS,Invesco RAFI Strategic US Small,0.126999998,-27,0.0
CHILE,Banco De Chile,0.126899995,-28,0.0
PEX,ProShares Global Listed Private,0.1267,-28,0.0
01833,Ping An Healthcare And Technology Co Ltd Ordinary Shares,0.126600002,-28,0.0
VSS,Vanguard FTSE All-Wld ex-US SmC,0.1266,-28,0.0
CENCOSUD,Cencosud SA,0.126299999,-28,0.0
MAERSK B,A. P. Moller Maersk A/S B,0.12599999499999998,-28,0.0
OMC,Omnicom Group Inc,0.12590000299999998,-28,0.0
SSE.L,SSE PLC,0.12590000199999998,-28,0.0
AMP,Ameriprise Financial Inc,0.125899998,-28,0.0
INGA,ING Groep NV,0.125700001,-29,0.0
BILL,Bill.com Holdings Inc Ordinary Shares,0.1255,-31,0.0
AJG,Arthur J. Gallagher & Co,0.125400002,-32,0.0
300015,Aier Eye Hospital Group Co Ltd,0.12510000000000002,-31,0.0
LKOD,PJSC Lukoil ADR,0.125,-32,0.0
GLXY,Galaxy Digital Holdings Ltd,0.1248,-32,0.0
LCQ21,Live Cattle Future Aug 21,0.1248,-32,0.0
APT.AX,Afterpay Ltd,0.124700005,-32,0.0
RMD,ResMed Inc,0.1241,-32,0.0
CLF2.SA,Crude Oil Dec21,0.1241,-32,0.0
GLTR,Aberdeen Standard Physical Prec,0.123799998,-32,0.0
WFG.TO,West Fraser Timber Co.Ltd,0.12350000119999999,-32,0.0
TEF.BC,Telefonica SA,0.12319999850000002,-33,0.0
XME,SPDR S&P Metals & Mining ETF,0.12309999999999999,-33,0.0
ARNC,Arconic Corp Ordinary Shares,0.123099998,-33,0.0
K.TO,Kinross Gold Corp,0.1230000005,-32,0.0
FIVN,Five9 Inc,0.1229000029,-32,0.0
ENT.L,Entain PLC,0.1225,-32,0.0
MYI,BlackRock MuniYield Qty III,0.122399999,-32,0.0
5020,ENEOS Holdings Inc,0.1222,-32,0.0
067160.KS,AfreecaTV Co,0.122000002,-32,0.0
9433,KDDI Corp,0.12160000050000001,-32,0.0
9432,Nippon Telegraph & Telephone Corp,0.1214,-32,0.0
HPE,Hewlett Packard Enterprise Co,0.12129999799999999,-30,0.0
OVV,Ovintiv Inc,0.121099999,-30,0.0
RCL,Royal Caribbean Group,0.121099996,-30,0.0
CNHI.L,CNH Industrial NV,0.1209000025,-30,0.0
NTAP,NetApp Inc,0.1204999993,-31,0.0
IYK,iShares U.S. Consumer Goods ETF,0.120299995,-31,0.0
ILPT,Industrial Logistics Properties Trust,0.120200002,-31,0.0
MRGR,ProShares Merger ETF,0.1201,-31,0.0
7267,Honda Motor Co Ltd,0.1200999995,-31,0.0
ALRM,Alarm.com Holdings Inc,0.119500001,-31,0.0
MBSD,FlexShares Trust FlexShares Dis,0.1193,-31,0.0
WINZ21.L,Mini Ibovespa Future Dec 21,0.1193,-31,0.0
CBKD,Commercial International Bank (Egypt) SAE GDR,0.119,-31,0.0
VIC,Vingroup JSC,0.1187,-31,0.0
HYFM,Hydrofarm Holdings Group Inc Ordinary Shares,0.1184,-31,0.0
TBF,ProShares Short 20+ Year Treasu,0.1183,-31,0.0
VALT,ETFMG Sit Ultra Short ETF,0.118,-31,0.0
FIS,Fidelity National Information Services Inc,0.1176,-30,0.0
UPWK,Upwork Inc,0.117599999,-30,0.0
B3SA3.SA,B3 SA - Brasil Bolsa Balcao,0.11720000500000001,-30,0.0
FYLD,Cambria Foreign Shareholder Yie,0.11689999599999999,-29,0.0
HII,Huntington Ingalls Industries Inc,0.11669999900000001,-28,0.0
TDC,Teradata Corp,0.11669999890000002,-28,0.0
LSI,Life Storage Inc,0.1165,-28,0.0
MVF,BlackRock MuniVest,0.1165,-28,0.0
TPL,Texas Pacific Land Corp,0.11649999800000001,-28,0.0
EDV.L,Endeavour Mining PLC,0.11610000000000001,-29,0.0
01548,Genscript Biotech Corp Shs Unitary 144A/Reg S,0.11609999799999998,-29,0.0
COG,Cabot Oil & Gas Corp,0.11599999999999999,-29,0.0
TTGT,TechTarget Inc,0.11599999899999999,-29,0.0
MIN.AX,Mineral Resources Ltd,0.11599999799999999,-29,0.0
WCN.TO,Waste Connections Inc,0.1158,-29,0.0
PSEC,Prospect Capital Corp,0.115699998,-30,0.0
PBH,Prestige Consumer Healthcare Inc,0.11550000480000001,-30,0.0
LB,L Brands Inc,0.1155000013,-30,0.0
SCHZ,Schwab US Aggregate Bond ETF,0.1154,-30,0.0
BIO,Bio-Rad Laboratories Inc,0.1153,-30,0.0
ZNGA,Zynga Inc Class A,0.115299998,-30,0.0
KEYS,Keysight Technologies Inc,0.1152,-30,0.0
FLTR.L,Flutter Entertainment PLC,0.11510000000000001,-30,0.0
ENG.BC,Enagas SA,0.114899999,-30,0.0
PTT-R,Ptt PCL DR,0.114700002,-31,0.0
FORTUM,Fortum Oyj,0.114699998,-31,0.0
SMPH,SM Prime Holdings Inc,0.1145,-31,0.0
TWO,Two Harbors Investment Corp,0.114400002,-31,0.0
SPTI,SPDR Portfolio Intermediate Ter,0.114300005,-31,0.0
GMAB,Genmab A/S,0.11430000000000001,-31,0.0
SHL.DE,Siemens Healthineers AG Registered Shares,0.114100002,-30,0.0
KNIN,Kuehne + Nagel International AG,0.113999998,-32,0.0
HON22,NY Harbor ULSD Future June 22,0.113900006,-32,0.0
MMC,Marsh & McLennan Companies Inc,0.11389999999999999,-32,0.0
2615.TW,Wan Hai Lines Ltd,0.113699999,-32,0.0
600276,Jiangsu Hengrui Pharmaceuticals Co Ltd,0.11349999599999999,-32,0.0
KOTAKBANK.,Kotak Mahindra Bank Ltd,0.1134,-32,0.0
002594,BYD Co Ltd Class A,0.113199999,-32,0.0
ISP.MI,Intesa Sanpaolo,0.1127,-32,0.0
SDY,SPDR S&P Dividend ETF,0.1122,-32,0.0
02319,China Mengniu Dairy Co Ltd,0.1121,-32,0.0
ITM.L,ITM Power PLC,0.11209999699999999,-32,0.0
GBDC,Golub Capital BDC Inc Class B,0.111900005,-31,0.0
ADSK,Autodesk Inc,0.11190000029999998,-31,0.0
BMRI,PT Bank Mandiri (Persero) Tbk,0.1118,-31,0.0
TSLX,Sixth Street Specialty Lending Inc,0.111100002,-30,0.0
NVAX,Novavax Inc,0.11089999980000001,-30,0.0
01093,CSPC Pharmaceutical Group Ltd,0.11089999599999999,-29,0.0
ISD,"PGIM High Yield Bond Fund, Inc.",0.1108000005,-29,0.0
LMND,Lemonade Inc Ordinary Shares,0.1107,-30,0.0
01024,Kuaishou Technology Ordinary Shares - Class B,0.110599999,-30,0.0
NRZ,New Residential Investment Corp,0.1104,-29,0.0
XMLV,Invesco S&P MidCap Low Volatili,0.11019999999999999,-30,0.0
GVAL,Cambria Global Value ETF,0.11,-29,0.0
VYGR,Voyager Digital Ltd,0.10999999999999999,-29,0.0
SWBI,Smith & Wesson Brands Inc,0.1099,-29,0.0
TLKM,PT Telkom Indonesia (Persero) Tbk Class B,0.1099,-29,0.0
BRNH22,Brent Crude Future Jan 22,0.109799996,-31,0.0
KKR,KKR & Co Inc Ordinary Shares,0.109700002,-31,0.0
VMW,VMware Inc,0.10959999999999999,-30,0.0
PBTP,Invesco PureBeta 0-5 Yr US TIPS,0.1094,-30,0.0
01113.HK,CK Asset Holdings Ltd,0.1091999995,-30,0.0
SGMS,Scientific Games Corp Ordinary Shares,0.10909999960000001,-30,0.0
SAMPO,Sampo Oyj Class A,0.108900005,-30,0.0
UDR,UDR Inc,0.1089,-30,0.0
GGG,Graco Inc,0.1088999995,-30,0.0
COPEC,Empresas COPEC SA,0.10880000000000001,-30,0.0
LIT,Global X Lithium & Battery Tech,0.1086,-29,0.0
ITX.BC,Industria De Diseno Textil SA,0.108499999,-29,0.0
01177.HK,Sino Biopharmaceutical Ltd,0.108300001,-29,0.0
DBX,Dropbox Inc Class A,0.10829999799999998,-29,0.0
BF.B,Brown-Forman Corp Class B,0.10819999999999999,-29,0.0
TCL.AX,Transurban Group,0.10819999999999999,-29,0.0
LYFT,Lyft Inc Class A,0.10809999700000002,-29,0.0
COLD,Americold Realty Trust,0.108,-29,0.0
WMS,Advanced Drainage Systems Inc,0.1078,-30,0.0
STOR,STORE Capital Corp,0.10769999799999999,-30,0.0
HASI,Hannon Armstrong Sustainable Infrastructure Capital Inc,0.1075,-30,0.0
FATE,Fate Therapeutics Inc,0.1074,-30,0.0
EDPR.BC,EDP Renovaveis SA,0.107399998,-30,0.0
SCHE,Schwab Emerging Markets Equity ,0.1073,-30,0.0
PSFM,Pacer Swan SOS Flex (April) ETF,0.107200004,-29,0.0
UTHR,United Therapeutics Corp,0.1071999997,-29,0.0
RGEN,Repligen Corp,0.10719999699999999,-29,0.0
SWN,Southwestern Energy Co,0.10700000000000001,-29,0.0
01109,China Resources Land Ltd,0.1064,-28,0.0
PCG,PG&E Corp,0.10629999899999999,-28,0.0
SCZ,iShares MSCI EAFE Small-Cap ETF,0.1062,-28,0.0
STLA,Stellantis NV,0.1061,-28,0.0
EUROB,Eurobank Ergasias Services And Holdings SA,0.106000006,-28,0.0
U.TO,Uranium Participation Corp,0.10589999900000001,-27,0.0
TSCO,Tractor Supply Co,0.10569999999999999,-26,0.0
AAP,Advance Auto Parts Inc,0.10549999900000001,-26,0.0
09618,JD.com Inc Ordinary Shares - Class A,0.1054,-26,0.0
SPLV,Invesco S&P 500 Low Volatility ,0.10519999999999999,-28,0.0
XSLV,Invesco S&P SmallCap Low Volati,0.105100003,-28,0.0
PAYX,Paychex Inc,0.1050999985,-28,0.0
BTO.TO,B2Gold Corp,0.10500000000000001,-28,0.0
CONE,CyrusOne Inc,0.105,-28,0.0
EMR,Emerson Electric Co,0.104799999,-28,0.0
IJGXX,JPMorgan US Government MMkt Instl,0.10479999,-26,0.0
DBO,Invesco DB Oil Fund,0.1047,-26,0.0
XLU,SPDR Select Sector Fund - Utili,0.104399994,-26,0.0
JOAXX,JPMorgan Instl Tx Fr Mny Mkt Agcy,0.1042,-25,0.0
ORLY,O'Reilly Automotive Inc,0.10410000300000001,-25,0.0
1155,Malayan Banking Bhd,0.10400000000000001,-25,0.0
HPG,Hoa Phat Group JSC,0.1039,-24,0.0
IJT,iShares S&P Small-Cap 600 Growt,0.1038,-24,0.0
CYBR,CyberArk Software Ltd,0.10369999899999999,-24,0.0
CHK,Chesapeake Energy Corp Ordinary Shares - New,0.1035999958,-24,0.0
6702,Fujitsu Ltd,0.10350000000000001,-24,0.0
MGK,Vanguard Mega Cap Growth ETF,0.1035,-24,0.0
ALKS,Alkermes PLC,0.10349999800000001,-24,0.0
TESXU1,EURO STOXX 50 Index Total Return Sept21,0.1033,-21,0.0
UNFI,United Natural Foods Inc,0.1032,-21,0.0
CHUY,Chuy's Holdings Inc,0.103199997,-21,0.0
IYH,iShares U.S. Healthcare ETF,0.103199996,-21,0.0
EDU,New Oriental Education & Technology Group Inc ADR,0.10290000299999999,-21,0.0
PNQI,Invesco Nasdaq Internet ETF,0.1029,-21,0.0
NS,NuStar Energy LP,0.1028,-21,0.0
NXE.TO,NexGen Energy Ltd,0.102600004,-21,0.0
01772,Ganfeng Lithium Co Ltd,0.102599998,-21,0.0
VGIT,Vanguard Intermediate-Term Trea,0.10239999899999999,-22,0.0
SOCL,Global X Social Media ETF,0.102,-22,0.0
PGHN,Partners Group Holding AG,0.101999997,-22,0.0
SMED,Sharps Compliance Corp,0.1019,-22,0.0
PSCX,Pacer Swan SOS Conservative (De,0.1019,-22,0.0
VEDL.BO,Vedanta Ltd ADR,0.10189999999999999,-22,0.0
RIOT,Riot Blockchain Inc,0.1018999997,-22,0.0
EPAM,EPAM Systems Inc,0.10179999919999999,-23,0.0
00270,Guangdong Investment Ltd,0.101699999,-23,0.0
QRVO,Qorvo Inc,0.101600004,-23,0.0
VIS,Vanguard Industrials ETF,0.1016,-23,0.0
SPXL,Direxion Daily S&P 500 Bull 3X ,0.1016,-23,0.0
ATH,Athene Holding Ltd Class A,0.1014,-23,0.0
KOMP,SPDR S&P Kensho New Economies C,0.1013,-23,0.0
UPRO,ProShares UltraPro S&P 500,0.1012,-23,0.0
MDKA,PT Merdeka Copper Gold Tbk,0.10119999799999999,-23,0.0
FYX,First Trust Small Cap Core Alph,0.1011,-23,0.0
EMIRATESNB,Emirates NBD PJSC,0.1011,-23,0.0
AKAM,Akamai Technologies Inc,0.101000002,-23,0.0
ONEX.TO,Onex Corp,0.10100000029999999,-23,0.0
BEP.UN,Brookfield Renewable Partners LP,0.10070000000000001,-23,0.0
2412.TW,Chunghwa Telecom Co Ltd,0.10070000000000001,-23,0.0
688111,Beijing Kingsoft Office Software Inc Class A,0.100600004,-23,0.0
ASII,PT Astra International Tbk,0.1006,-23,0.0
SPYG,SPDR Series Trust SPDR Portfoli,0.100400002,-23,0.0
SX1,Soybean Nov21,0.1003,-23,0.0
BBL.L,BHP Group PLC ADR,0.1003,-23,0.0
532977.BO,Bajaj Auto Ltd,0.1002,-23,0.0
2010,Saudi Basic Industries Corp,0.1001,-23,0.0
GMKN,Mining and Metallurgical Company NORILSK NICKEL PJSC,0.100000002,-23,0.0
NSTL,Nestle Nigeria PLC,0.1,-23,0.0
BHP.L,BHP Group PLC,0.099999998,-22,0.0
BCPC,Balchem Corp,0.099900005,-22,0.0
FTSM,First Trust Enhanced Short Matu,0.0999,-22,0.0
UCON,First Trust TCW Unconstrained P,0.0999,-22,0.0
SLQD,iShares 0-5 Year Investment Gra,0.0999,-22,0.0
ARI,Apollo Commercial Real Estate Finance Inc,0.09989999999999999,-22,0.0
WST,West Pharmaceutical Services Inc,0.09979999850000001,-22,0.0
00688,China Overseas Land & Investment Ltd,0.0997,-22,0.0
IGSB,iShares 1-5 Year Investment Gra,0.0995,-20,0.0
RVLV,Revolve Group Inc Class A,0.0994000015,-20,0.0
YPS,Arrow Reverse Cap 500 ETF,0.099300005,-20,0.0
OPAP,Greek Organisation of Football Prognostics SA,0.099300005,-20,0.0
ENTG,Entegris Inc,0.0992999992,-20,0.0
ARDC,Ares Dynamic Credit Allocation Fund,0.09920000000000001,-20,0.0
ZFU1,Us 5yr Note (Cbt) Sep21 Xcbt 20210930,0.099,-21,0.0
EBND,SPDR Bloomberg Barclays Emergin,0.099,-21,0.0
TOU.TO,Tourmaline Oil Corp,0.09870000100000001,-20,0.0
CFG,Citizens Financial Group Inc,0.09860000099999999,-20,0.0
OSK,Oshkosh Corp,0.09850000279999999,-19,0.0
06969.HK,Smoore International Holdings Ltd Ordinary Shares,0.0984,-21,0.0
DSY.PA,Dassault Systemes SE,0.098399999,-21,0.0
ELS,Equity Lifestyle Properties Inc,0.098399997,-22,0.0
OMF,OneMain Holdings Inc,0.098300003,-22,0.0
INVH,Invitation Homes Inc,0.0983,-22,0.0
PII,Polaris Inc,0.09820000000000001,-22,0.0
