Symbol,Name,SumWeights
USB,U.S. Bancorp,0.22889999900000002
OMFL,Invesco Exchange-Traded Self-In,0.22859999999999997
SSRM.TO,SSR Mining Inc,0.2278
SPGI,S&P Global Inc,0.2277
SHY,iShares 1-3 Year Treasury Bond ,0.22769998504
EQT,EQT Corp,0.22760000300000002
HES,Hess Corp,0.226200005
NICE,NICE Ltd,0.226199993
RSG,Republic Services Inc,0.22470000009999996
601318,Ping An Insurance (Group) Co. of China Ltd,0.22429999999999997
035420.KS,NAVER Corp,0.224299999
OMCL,Omnicell Inc,0.22320000200000006
ROP,Roper Technologies Inc,0.223099994
UBU21,Ultra US Treasury Bond Future Sept 21,0.222899998
WIX,Wix.com Ltd,0.222499999
PTON,Peloton Interactive Inc,0.222299999
STWD,Starwood Property Trust Inc,0.221
PFPT,Proofpoint Inc,0.22070000399999998
BG,Bunge Ltd,0.220400002
XLNX,Xilinx Inc,0.21990000000000004
HSY,The Hershey Co,0.21939999939999996
8035,Tokyo Electron Ltd,0.21900000099999997
ABI,Anheuser-Busch InBev SA/NV,0.2173
SAN.BC,Banco Santander SA,0.21649999
AI.PA,Air Liquide SA,0.2161
VEEV,Veeva Systems Inc Class A,0.215799998
DD,DuPont de Nemours Inc,0.21560000199999996
EFA,iShares MSCI EAFE ETF,0.21559999999999999
APTV,Aptiv PLC,0.21510000149999997
PSMR,Pacer Swan SOS Moderate (April),0.21440001
F,Ford Motor Co,0.2143000033
WORK,Slack Technologies Inc Class A,0.2137000027
IWS,iShares Russell Mid-cap Value E,0.213299996
GIS,General Mills Inc,0.2132000025
ISA,Interconexion Electrica SA ESP,0.213100004
VNA.DE,Vonovia SE,0.2126
CELH,Celsius Holdings Inc,0.21239999499999998
WALMEX.MX,Wal - Mart de Mexico SAB de CV,0.211700005
VNQ,Vanguard Real Estate ETF,0.21149999
MAR,Marriott International Inc Class A,0.21119999
PGR,Progressive Corp,0.21099999900000002
EXPE,Expedia Group Inc,0.2109
CALF,Pacer US Small Cap Cash Cows 10,0.21
VLO,Valero Energy Corp,0.209800001
DKNG,DraftKings Inc Ordinary Shares - Class A,0.209600003
CZR,Caesars Entertainment Inc,0.20929999829999998
ITUB4.SA,Itau Unibanco Holding SA Participating Preferred,0.20879999999999999
QVAL,Alpha Architect U.S. Quantitati,0.2085
DIV,Global X Super Dividend ETF,0.2082
MXIM,Maxim Integrated Products Inc,0.20750000000000002
NFTY,First Trust India Nifty 50 Equa,0.2074
WTRG,Essential Utilities Inc,0.207099997
035720.KS,Kakao Corp,0.2069
PTLC,Pacer Fund Trust Pacer Trendpil,0.20629999
KRE,SPDR S&P Regional Banking ETF,0.20620001
ABNB,Airbnb Inc Ordinary Shares - Class A,0.20550000000000002
BUL,Pacer US Cash Cows Growth ETF,0.20549999
BICK,First Trust BICK Index Fund,0.20549999
SLYG,SPDR S&P 600 Small Cap Growth E,0.205
KL.TO,Kirkland Lake Gold Ltd,0.20460000000000003
FERG,Ferguson PLC,0.2039
GMEXICOB.M,Grupo Mexico SAB de CV,0.203799997
USFR,WisdomTree Floating Rate Treasu,0.203499997
RBLX,Roblox Corp Ordinary Shares - Class A,0.20339999800000003
BEKE,KE Holdings Inc ADR,0.2033
IFX.DE,Infineon Technologies AG,0.20329999999999998
PTNQ,Pacer Trendpilot 100 ETF,0.2022
ANTM,Anthem Inc,0.20209999860000002
EEMV,iShares MSCI Emerging Markets M,0.202
SIVB,SVB Financial Group,0.201400004
LI,Li Auto Inc ADR,0.201100009
01398,Industrial And Commercial Bank Of China Ltd Class H,0.201100004
AOS,A.O. Smith Corp,0.201099997
PTIN,Pacer Trendpilot International ,0.2001
PPG,PPG Industries Inc,0.200000005
2454.TW,MediaTek Inc,0.19960000100000003
TEL,TE Connectivity Ltd,0.19909999599999997
GNRC,Generac Holdings Inc,0.198899996
MOH,Molina Healthcare Inc,0.19810000100000003
FNI,First Trust Chindia ETF,0.1981
PSXP,Phillips 66 Partners LP,0.1978
02020,ANTA Sports Products Ltd,0.197600002
COWZ,Pacer US Cash Cows 100 ETF,0.1976
IXN,iShares Global Tech ETF,0.1971
00016.HK,Sun Hung Kai Properties Ltd,0.196699999
LKOH,PJSC Lukoil,0.196500005
8306,Mitsubishi UFJ Financial Group Inc,0.195900001
EL,The Estee Lauder Companies Inc Class A,0.195899998
PTMC,Pacer Trendpilot US Mid Cap ETF,0.19559999
IBDN,iShares iBonds Dec 2022 Term Co,0.195500001
ICOW,Pacer Developed Markets Interna,0.19540001
TQQQ,ProShares UltraPro QQQ,0.19540001
AD,Koninklijke Ahold Delhaize NV,0.195199999
SI,Silvergate Capital Corp Class A,0.1946000005
NEP,NextEra Energy Partners LP,0.1946
PTBD,Pacer Trendpilot US Bond ETF,0.19459999
FSZ,First Trust Switzerland AlphaDE,0.19450001
RCD,Invesco S&P 500 Equal Weight Co,0.19440001
CRON.TO,Cronos Group Inc,0.19430000300000003
FGM,First Trust Germany AlphaDEX Fu,0.19379999
SPLK,Splunk Inc,0.1937
INVE B,Investor AB B,0.1932
TCOM,Trip.com Group Ltd ADR,0.193000002
JGBLU21,10 Year Japanese Government Bond Future Sept 21,0.1928
IDEV,iShares Core MSCI International,0.1926
MED,Medifast Inc,0.191600001
NVCR,NovoCure Ltd,0.19130000200000002
GCOW,Pacer Global Cash Cows Dividend,0.19129999
CHKP,Check Point Software Technologies Ltd,0.1911
STIP,iShares 0-5 Year TIPS Bond ETF,0.1903
6501,Hitachi Ltd,0.18969999699999998
SMDY,Syntax Stratified MidCap ETF,0.18939999400000002
HLT,Hilton Worldwide Holdings Inc,0.188700003
ETSY,Etsy Inc,0.1879
DISH,DISH Network Corp Class A,0.186900001
CSX,CSX Corp,0.18680000000000002
ODFL,Old Dominion Freight Line Inc Ordinary Shares,0.185700002
UAL,United Airlines Holdings Inc,0.1857
LH,Laboratory Corp of America Holdings,0.1855
03968,China Merchants Bank Co Ltd Class H,0.18530000000000002
OMV,Omv AG,0.18530000000000002
LNT,Alliant Energy Corp,0.18529999849999998
TDG,TransDigm Group Inc,0.18509999700000002
RDSB.L,Royal Dutch Shell PLC B,0.1849000013
CDNS,Cadence Design Systems Inc,0.18460000099999999
00857,PetroChina Co Ltd Class H,0.184400006
GMG.AX,Goodman Group,0.18399999899999997
KNEBV,KONE Oyj Class B,0.18390000199999998
MTD,Mettler-Toledo International Inc,0.18379999200000002
OTIS,Otis Worldwide Corp Ordinary Shares,0.18360000399999998
STLD,Steel Dynamics Inc,0.18360000280000002
2603.TW,Evergreen Marine Corp (Taiwan) Ltd,0.182799997
VRNS,Varonis Systems Inc,0.1825
01810,Xiaomi Corp Ordinary Shares - Class B,0.1819
VOW3.DE,Volkswagen AG Participating Preferred,0.18180000000000002
VIAC,ViacomCBS Inc Class B,0.18120000000000003
APPS,Digital Turbine Inc,0.18109999999999998
EBS,Erste Group Bank AG.,0.181
GALP,Galp Energia SGPS SA,0.18040001
00006.HK,Power Assets Holdings Ltd,0.180299996
U11.SI,United Overseas Bank Ltd,0.179999995
PINS,Pinterest Inc,0.17980000089999998
FYC,First Trust Small Cap Growth Al,0.17950001
IFF,International Flavors & Fragrances Inc,0.1792
MGM,MGM Resorts International,0.1790999985
FITB,Fifth Third Bancorp,0.178799998
FTC,First Trust Large Cap Growth Al,0.17860001
EIX,Edison International,0.17850000349999998
ENSG,Ensign Group Inc,0.1777999998
PRX,Prosus NV Ordinary Shares - Class N,0.177399998
SPEM,SPDR Index Shares Fund SPDR Por,0.177300004
KTOS,Kratos Defense & Security Solutions Inc,0.17679999500000002
COR,CoreSite Realty Corp,0.17639999760000002
FEMSAUBD.M,"Fomento Economico Mexicano SAB de CV Units (1 Series B, 4 Series D)",0.176399994
FDN,First Trust DJ Internet Index F,0.1761
JBHT,JB Hunt Transport Services Inc,0.175899997
1295,Public Bank Bhd,0.17570000000000002
EA,Electronic Arts Inc,0.17529999659999998
CL,Colgate-Palmolive Co,0.17489999750000002
AKTS,Akoustis Technologies Inc,0.1748
FTSL,First Trust Senior Loan Fund ET,0.1748
VBR,Vanguard Small-Cap Value ETF,0.1743
NVG,Nuveen AMT-Free Muni Credit Inc,0.1743
NUAN,Nuance Communications Inc,0.17400000499999999
IYJ,iShares U.S. Industrials ETF,0.174
SRET,Global X SuperDividend REIT ETF,0.1737
FEMB,First Trust Emerging Markets Lo,0.1737
DSV,DSV Panalpina A/S,0.173699998
300760,Shenzhen Mindray Bio-Medical Electronics Co Ltd,0.172899997
UPM,UPM-Kymmene Oyj,0.172599999
SPTL,SPDR Portfolio Long Term Treasu,0.171799996
SGRO.L,Segro PLC,0.1710000003
U,Unity Software Inc Ordinary Shares,0.17069999800000002
DG,Dollar General Corp,0.1704000005
GLEN,Glencore PLC,0.170399995
CRTO.PA,Criteo SA ADR,0.17019999800000002
NESTE,Neste Corp,0.1695
BPOP,Popular Inc,0.16899999799999998
VIE.PA,Veolia Environnement SA,0.168700002
CHGG,Chegg Inc,0.1684
IRM,Iron Mountain Inc,0.16839999849999998
CTLT,Catalent Inc,0.168300003
002475,Luxshare Precision Industry Co Ltd,0.1674
DNBH,DNB ASA,0.166999994
FRPT,Freshpet Inc,0.16690000039999997
YMU21,E-mini Dow $5 Future Sept 21,0.1668
DFS,Discover Financial Services,0.16649999869999998
HP,Helmerich & Payne Inc,0.1663
NXPI,NXP Semiconductors NV,0.16619999500000002
01171,Yanzhou Coal Mining Co Ltd Class H,0.16450000599999998
500034.BO,Bajaj Finance Ltd,0.16339999899999996
CINF,Cincinnati Financial Corp,0.163200002
BMO.TO,Bank of Montreal,0.162999997
ALNY,Alnylam Pharmaceuticals Inc,0.162900002
IBDP,iShares iBonds Dec 2024 Term Co,0.1627
ISDX,Invesco RAFI Strategic Develope,0.162699996
4063,Shin-Etsu Chemical Co Ltd,0.16259999949999998
MTDR,Matador Resources Co,0.162400002
SAIA,Saia Inc,0.1621999989
NG..L,National Grid PLC,0.16210000400000002
GDS,GDS Holdings Ltd ADR,0.16210000000000002
BBY,Best Buy Co Inc,0.16209999749999998
DASH,DoorDash Inc Ordinary Shares - Class A,0.16179999899999997
PLTR,Palantir Technologies Inc Ordinary Shares - Class A,0.161299996
BX,Blackstone Group Inc,0.1611
6594,Nidec Corp,0.1608999976
BAM.A.TO,Brookfield Asset Management Inc Class A,0.160800003
RIGD.BO,Reliance Industries Ltd ADR,0.160700002
IBDQ,iShares iBonds Dec 2025 Term Co,0.1607
RINF,ProShares Inflation Expectation,0.16059999
6098,Recruit Holdings Co Ltd,0.16020000499999998
WEC,WEC Energy Group Inc,0.16020000250000002
SPCE,Virgin Galactic Holdings Inc Shs A,0.16020000099999998
DWNI.DE,Deutsche Wohnen SE,0.159899998
NPI.TO,Northland Power Inc,0.159700009
02899,Zijin Mining Group Co Ltd Class H,0.1595
GNOM,Global X Genomics & Biotechnolo,0.1594
IBDM,iShares iBonds Dec 2021 Term Co,0.158400001
NOKIA,Nokia Oyj,0.15810000000000002
SJM,JM Smucker Co,0.158099996
ORI,Old Republic International Corp,0.158
XLRE,Real Estate Select Sector SPDR ,0.1575
VICI,VICI Properties Inc Ordinary Shares,0.157199998
IRDM,Iridium Communications Inc,0.157
SCHG,Schwab U.S. Large-Cap Growth ET,0.15640001
SAHXX,State Street Instl US Govt MMkt Instl,0.15630001
PSFD,Pacer Funds ETF,0.15619999
WBC.AX,Westpac Banking Corp,0.15600000000000003
HTO,Hellenic Telecommunication Organization SA,0.1559
MAA,Mid-America Apartment Communities Inc,0.15530000100000002
SSIXX,State Street Instl Liquid Reserves Prem,0.155000004
VHT,Vanguard Health Care ETF,0.155
LIN,Linde PLC,0.1549
532215.BO,Axis Bank Ltd,0.1548
ETN,Eaton Corp PLC,0.154599999
MARA,Marathon Digital Holdings Inc,0.1545000035
SAM,Boston Beer Co Inc Class A,0.15409999800000002
SPYD,SPDR Series Trust SPDR Portfoli,0.154
NLOK,NortonLifeLock Inc,0.1537
EEMS,Ishares MSCI Emerging Markets S,0.1534
ARE,Alexandria Real Estate Equities Inc,0.15329999800000002
STX.SI,Seagate Technology Holdings PLC,0.15299999700000003
STZ,Constellation Brands Inc A,0.151999997
CPE,Callon Petroleum Co,0.15139999999999998
UUP,Invesco DB USD Index Bullish Fu,0.1512
FLGT,Fulgent Genetics Inc,0.15119999999999997
00386,China Petroleum & Chemical Corp Class H,0.1511
01919,COSCO SHIPPING Holdings Co Ltd Class H,0.151
ZBRA,Zebra Technologies Corp,0.15090000350000002
SPDW,SPDR Portfolio Developed World ,0.1508
WSM,Williams-Sonoma Inc,0.1504999987
HUYA,HUYA Inc ADR,0.15
IMP.JO,Impala Platinum Holdings Ltd,0.149699994
ESML,iShares ESG Aware MSCI USA Smal,0.149200002
EC,Ecopetrol SA ADR,0.14899999
VGLT,Vanguard Long-Treasury ETF,0.1487
SBNY,Signature Bank,0.14869999820000002
CUBE,CubeSmart,0.14840000150000002
CCOI,Cogent Communications Holdings Inc,0.148299996
CPK,Chesapeake Utilities Corp,0.1477000027
RALS,ProShares RAFI Long Short ETF,0.14739999
CROX,Crocs Inc,0.1472999986
PDCE,PDC Energy Inc,0.1472
GTCO,Guaranty Trust Holding Co PLC,0.146999997
DXCM,DexCom Inc,0.146499997
ECOPETROL,Ecopetrol SA,0.1464
APO,Apollo Global Management Inc Class A,0.1458
VCR,Vanguard Consumer Discretion ET,0.1456
CFR,Compagnie Financiere Richemont SA,0.1453
GHY,"PGIM Global High Yield Fund, Inc.",0.144699996
8801,Mitsui Fudosan Co Ltd,0.1445
FLOT,iShares Floating Rate Bond ETF,0.1443
TDY,Teledyne Technologies Inc,0.14429999799999998
LYB,LyondellBasell Industries NV,0.144
CB,Chubb Ltd,0.143900006
ABR,Arbor Realty Trust Inc,0.14379999999999998
PEAK,Healthpeak Properties Inc,0.14379999999999998
EIM,EV Municipal Bond,0.143500001
MAG.TO,MAG Silver Corp,0.143399994
VMC,Vulcan Materials Co,0.143299999
BE,Bloom Energy Corp Class A,0.143200003
06098,Country Garden Services Holdings Co Ltd,0.143000006
BWX,SPDR Bloomberg Barclays Intl Tr,0.14219999500000002
ETRN,Equitrans Midstream Corp,0.14200000000000002
BBDC4.SA,Bank Bradesco SA Participating Preferred,0.141899997
BCOLOMBIA,BanColombia SA,0.14149999600000002
ZURN,Zurich Insurance Group AG,0.14099999800000002
YUMC,Yum China Holdings Inc Ordinary Shares,0.140800002
BK,Bank of New York Mellon Corp,0.1406
ETISALAT,Emirates Telecommunications Group Co PJSC,0.140599995
BMW.DE,Bayerische Motoren Werke AG,0.140500002
PFG,Principal Financial Group Inc,0.1405
SNOW,Snowflake Inc Ordinary Shares - Class A,0.1404
WFCPL,Wells Fargo & Co 7 1/2 % Non Cum Perp Conv Pfd Shs -A- Series -L-,0.140200001
FNCL,Fidelity MSCI Financials Index ,0.1399
NVTK,NOVATEK PJSC,0.139899998
6326,Kubota Corp,0.1398
YRI.TO,Yamana Gold Inc,0.1398
DG.PA,Vinci SA,0.1396
CLF,Cleveland-Cliffs Inc,0.1394
GOVT,iShares U.S. Treasury Bond ETF,0.139199996
TOLZ,ProShares DJ Brookfield Global ,0.1391
FPE,First Trust Preferred Securitie,0.138900001
AZO,AutoZone Inc,0.1387
FXO,First Trust Financials AlphaDEX,0.1387
KMB,Kimberly-Clark Corp,0.13850000040000002
SQM-B,Sociedad Quimica Y Minera De Chile SA Pfd Registered Shs Series -B-,0.1384
CP.TO,Canadian Pacific Railway Ltd,0.138300007
ETR,Entergy Corp,0.13820000500000001
500820.BO,Asian Paints Ltd,0.137999996
IIM,Invesco Value Muni Income Trust,0.1379
051910.KS,LG Chem Ltd,0.1377
SGRE.BC,Siemens Gamesa Renewable Energy SA,0.1377
MP,MP Materials Corp Ordinary Shares - Class A,0.137399997
TAN,Invesco Solar ETF,0.1372
OGI.TO,OrganiGram Holdings Inc,0.13679999999999998
SGEN,Seagen Inc Ordinary Shares,0.13679999799999998
RIV.TO,RIV Capital Inc Ordinary Shares (Sub Voting),0.136599998
TJX,TJX Companies Inc,0.136499999
VTA,Invesco Dynamic Credit Opps,0.136400002
HDB.BO,HDFC Bank Ltd ADR,0.13619999600000002
MAXR,Maxar Technologies Inc,0.136
MSCI,MSCI Inc,0.135699998
CMS,CMS Energy Corp,0.1354999975
CDE,Coeur Mining Inc,0.13540000400000002
NAB.AX,National Australia Bank Ltd,0.135400003
CGNX,Cognex Corp,0.13539999949999998
PETR3.SA,Petroleo Brasileiro SA Petrobras,0.135199998
SNPS,Synopsys Inc,0.1351000025
601888,China Tourism Group Duty Free Corp Ltd Class A,0.1349999995
CM.TO,Canadian Imperial Bank of Commerce,0.13490000400000002
FCGXX,FidelityÂ® Inv MM Fds Government III,0.1349
AOT-R,Airports Of Thailand PLC DR,0.1347
AIG,American International Group Inc,0.13449999999999998
III.L,3i Ord,0.1344
UGI,UGI Corp,0.13439999949999998
JAZZ,Jazz Pharmaceuticals PLC,0.134399996
CI,Cigna Corp,0.134299999
ESTC,Elastic NV,0.1337
BLDP.TO,Ballard Power Systems Inc,0.133600002
EXAS,Exact Sciences Corp,0.1336
CLNX.BC,Cellnex Telecom SA,0.1333000023
KLAC,KLA Corp,0.13319999999999999
VOX,Vanguard Communication Services,0.13319999
CPT,Camden Property Trust,0.1331000007
ORBC,ORBCOMM Inc,0.1331
01193,China Resources Gas Group Ltd,0.133
PACB,Pacific Biosciences of California Inc,0.1327999995
ROSN,Rosneft Oil Co GDR,0.132799997
RRC,Range Resources Corp,0.132700001
02688,ENN Energy Holdings Ltd,0.132
EVO,Evolution AB,0.131800002
CIB,BanColombia SA ADR,0.1317
LUMN,Lumen Technologies Inc Ordinary Shares,0.131499998
MNOD,Mining and Metallurgical Company NORILSK NICKEL PJSC ADR,0.131400004
AAL,American Airlines Group Inc,0.1311
GQRE,FlexShares Global Quality Real ,0.1308
NEL,NEL ASA,0.1308
00384,China Gas Holdings Ltd,0.130700002
AVTR,Avantor Inc,0.130600004
MDB,MongoDB Inc Class A,0.1306
SCMN,Swisscom AG,0.1306
AVA,Avista Corp,0.13010000199999996
ARKW,ARK Next Generation Internet ET,0.1301
PFBCOLOM,BanColombia SA Participating Preferred,0.1299
TXG,10x Genomics Inc Ordinary Shares - Class A,0.129899997
DAR,Darling Ingredients Inc,0.12960000300000002
ICE,Intercontinental Exchange Inc,0.1293
LSTR,Landstar System Inc,0.12910000100000002
TTC,The Toro Co,0.1290999998
WAL,Western Alliance Bancorp,0.129099997
CCL,Carnival Corp,0.1289999995
PPL,PPL Corp,0.128899999
ELET3.SA,Centrais Eletricas Brasileiras SA,0.1288
CCU,United Breweries Co Inc,0.128299997
DGX,Quest Diagnostics Inc,0.1278000008
TECK.B.TO,Teck Resources Ltd Class B,0.127799998
BNP.PA,BNP Paribas,0.127799995
GTLS,Chart Industries Inc,0.1276000015
GLPI,Gaming and Leisure Properties Inc,0.1276
02331,Li Ning Co Ltd,0.1276
HEXO.TO,HEXO Corp,0.127599994
USM1,Us Long Bond(Cbt) Jun21,0.1275
02313,Shenzhou International Group Holdings Ltd,0.127499998
IEX,IDEX Corp,0.127200002
BAH,Booz Allen Hamilton Holding Corp Class A,0.127199999
CEMEXCPO.M,Cemex SAB de CV,0.127
SLAB,Silicon Laboratories Inc,0.12699999820000002
IUSS,Invesco RAFI Strategic US Small,0.126999998
UFS,Domtar Corp,0.12689999999999999
CHILE,Banco De Chile,0.126899995
PEX,ProShares Global Listed Private,0.1267
01833,Ping An Healthcare And Technology Co Ltd Ordinary Shares,0.126600002
VSS,Vanguard FTSE All-Wld ex-US SmC,0.1266
CENCOSUD,Cencosud SA,0.126299999
AR,Antero Resources Corp,0.1260999995
MAERSK B,A. P. Moller Maersk A/S B,0.12599999499999998
OMC,Omnicom Group Inc,0.12590000299999998
SSE.L,SSE PLC,0.12590000199999998
AMP,Ameriprise Financial Inc,0.125899998
MNST,Monster Beverage Corp,0.125800002
INGA,ING Groep NV,0.125700001
ANET,Arista Networks Inc,0.125500001
FSR.JO,Firstrand Ltd,0.1255
BILL,Bill.com Holdings Inc Ordinary Shares,0.1255
ANZ.AX,Australia and New Zealand Banking Group Ltd,0.125400004
AJG,Arthur J. Gallagher & Co,0.125400002
300015,Aier Eye Hospital Group Co Ltd,0.12510000000000002
GFI.JO,Gold Fields Ltd,0.125099997
LKOD,PJSC Lukoil ADR,0.125
GLXY,Galaxy Digital Holdings Ltd,0.1248
LCQ21,Live Cattle Future Aug 21,0.1248
APT.AX,Afterpay Ltd,0.124700005
TROW,T. Rowe Price Group Inc,0.1246000015
RMD,ResMed Inc,0.1241
CLF2.SA,Crude Oil Dec21,0.1241
GLTR,Aberdeen Standard Physical Prec,0.123799998
WFG.TO,West Fraser Timber Co.Ltd,0.12350000119999999
TT,Trane Technologies PLC,0.12340000000000001
TEF.BC,Telefonica SA,0.12319999850000002
XME,SPDR S&P Metals & Mining ETF,0.12309999999999999
ARNC,Arconic Corp Ordinary Shares,0.123099998
K.TO,Kinross Gold Corp,0.1230000005
FIVN,Five9 Inc,0.1229000029
ENT.L,Entain PLC,0.1225
MYI,BlackRock MuniYield Qty III,0.122399999
5020,ENEOS Holdings Inc,0.1222
067160.KS,AfreecaTV Co,0.122000002
AWR,American States Water Co,0.1217
9433,KDDI Corp,0.12160000050000001
9432,Nippon Telegraph & Telephone Corp,0.1214
HPE,Hewlett Packard Enterprise Co,0.12129999799999999
OVV,Ovintiv Inc,0.121099999
RCL,Royal Caribbean Group,0.121099996
CNHI.L,CNH Industrial NV,0.1209000025
ATCO A,Atlas Copco AB A,0.1207
PTEN,Patterson-UTI Energy Inc,0.12050000520000001
NTAP,NetApp Inc,0.1204999993
IYK,iShares U.S. Consumer Goods ETF,0.120299995
ILPT,Industrial Logistics Properties Trust,0.120200002
MRGR,ProShares Merger ETF,0.1201
7267,Honda Motor Co Ltd,0.1200999995
ALRM,Alarm.com Holdings Inc,0.119500001
MBSD,FlexShares Trust FlexShares Dis,0.1193
WINZ21.L,Mini Ibovespa Future Dec 21,0.1193
CBKD,Commercial International Bank (Egypt) SAE GDR,0.119
VIC,Vingroup JSC,0.1187
HYFM,Hydrofarm Holdings Group Inc Ordinary Shares,0.1184
TBF,ProShares Short 20+ Year Treasu,0.1183
VALT,ETFMG Sit Ultra Short ETF,0.118
FIS,Fidelity National Information Services Inc,0.1176
UPWK,Upwork Inc,0.117599999
B3SA3.SA,B3 SA - Brasil Bolsa Balcao,0.11720000500000001
FYLD,Cambria Foreign Shareholder Yie,0.11689999599999999
HII,Huntington Ingalls Industries Inc,0.11669999900000001
TDC,Teradata Corp,0.11669999890000002
LSI,Life Storage Inc,0.1165
MVF,BlackRock MuniVest,0.1165
TPL,Texas Pacific Land Corp,0.11649999800000001
RIO.AX,Rio Tinto Ltd,0.11639999999999999
EDV.L,Endeavour Mining PLC,0.11610000000000001
01548,Genscript Biotech Corp Shs Unitary 144A/Reg S,0.11609999799999998
COG,Cabot Oil & Gas Corp,0.11599999999999999
TTGT,TechTarget Inc,0.11599999899999999
MIN.AX,Mineral Resources Ltd,0.11599999799999999
WCN.TO,Waste Connections Inc,0.1158
M,Macy's Inc,0.11579999999999999
PSEC,Prospect Capital Corp,0.115699998
PBH,Prestige Consumer Healthcare Inc,0.11550000480000001
LB,L Brands Inc,0.1155000013
SCHZ,Schwab US Aggregate Bond ETF,0.1154
BIO,Bio-Rad Laboratories Inc,0.1153
PRU,Prudential Financial Inc,0.11529999999999999
ZNGA,Zynga Inc Class A,0.115299998
KEYS,Keysight Technologies Inc,0.1152
FLTR.L,Flutter Entertainment PLC,0.11510000000000001
ENG.BC,Enagas SA,0.114899999
JEF,Jefferies Financial Group Inc,0.114899998
PTT-R,Ptt PCL DR,0.114700002
FORTUM,Fortum Oyj,0.114699998
SMPH,SM Prime Holdings Inc,0.1145
TWO,Two Harbors Investment Corp,0.114400002
SPTI,SPDR Portfolio Intermediate Ter,0.114300005
GMAB,Genmab A/S,0.11430000000000001
SHL.DE,Siemens Healthineers AG Registered Shares,0.114100002
EQNR,Equinor ASA,0.1141
NDA SE,Nordea Bank Abp,0.11399999999999999
KNIN,Kuehne + Nagel International AG,0.113999998
HON22,NY Harbor ULSD Future June 22,0.113900006
MMC,Marsh & McLennan Companies Inc,0.11389999999999999
2615.TW,Wan Hai Lines Ltd,0.113699999
600276,Jiangsu Hengrui Pharmaceuticals Co Ltd,0.11349999599999999
KOTAKBANK.,Kotak Mahindra Bank Ltd,0.1134
002594,BYD Co Ltd Class A,0.113199999
ISP.MI,Intesa Sanpaolo,0.1127
SDY,SPDR S&P Dividend ETF,0.1122
02319,China Mengniu Dairy Co Ltd,0.1121
ITM.L,ITM Power PLC,0.11209999699999999
GBDC,Golub Capital BDC Inc Class B,0.111900005
ADSK,Autodesk Inc,0.11190000029999998
BMRI,PT Bank Mandiri (Persero) Tbk,0.1118
TSLX,Sixth Street Specialty Lending Inc,0.111100002
NVAX,Novavax Inc,0.11089999980000001
01093,CSPC Pharmaceutical Group Ltd,0.11089999599999999
ISD,"PGIM High Yield Bond Fund, Inc.",0.1108000005
BGS,B&G Foods Inc,0.11079999999999998
LMND,Lemonade Inc Ordinary Shares,0.1107
01024,Kuaishou Technology Ordinary Shares - Class B,0.110599999
NRZ,New Residential Investment Corp,0.1104
000270.KS,Kia Corp,0.11029999900000001
XMLV,Invesco S&P MidCap Low Volatili,0.11019999999999999
GVAL,Cambria Global Value ETF,0.11
VYGR,Voyager Digital Ltd,0.10999999999999999
SWBI,Smith & Wesson Brands Inc,0.1099
TLKM,PT Telkom Indonesia (Persero) Tbk Class B,0.1099
HBAN,Huntington Bancshares Inc,0.109899999
KHC,The Kraft Heinz Co,0.10980000000000001
BRNH22,Brent Crude Future Jan 22,0.109799996
KKR,KKR & Co Inc Ordinary Shares,0.109700002
VMW,VMware Inc,0.10959999999999999
PBTP,Invesco PureBeta 0-5 Yr US TIPS,0.1094
01113.HK,CK Asset Holdings Ltd,0.1091999995
SGMS,Scientific Games Corp Ordinary Shares,0.10909999960000001
SAMPO,Sampo Oyj Class A,0.108900005
UDR,UDR Inc,0.1089
GGG,Graco Inc,0.1088999995
COPEC,Empresas COPEC SA,0.10880000000000001
LIT,Global X Lithium & Battery Tech,0.1086
ITX.BC,Industria De Diseno Textil SA,0.108499999
01177.HK,Sino Biopharmaceutical Ltd,0.108300001
DBX,Dropbox Inc Class A,0.10829999799999998
BF.B,Brown-Forman Corp Class B,0.10819999999999999
TCL.AX,Transurban Group,0.10819999999999999
LYFT,Lyft Inc Class A,0.10809999700000002
COLD,Americold Realty Trust,0.108
SJI,South Jersey Industries Inc,0.108
WMS,Advanced Drainage Systems Inc,0.1078
STOR,STORE Capital Corp,0.10769999799999999
HASI,Hannon Armstrong Sustainable Infrastructure Capital Inc,0.1075
FATE,Fate Therapeutics Inc,0.1074
EDPR.BC,EDP Renovaveis SA,0.107399998
SCHE,Schwab Emerging Markets Equity ,0.1073
PSFM,Pacer Swan SOS Flex (April) ETF,0.107200004
UTHR,United Therapeutics Corp,0.1071999997
RGEN,Repligen Corp,0.10719999699999999
SWN,Southwestern Energy Co,0.10700000000000001
01109,China Resources Land Ltd,0.1064
PCG,PG&E Corp,0.10629999899999999
SCZ,iShares MSCI EAFE Small-Cap ETF,0.1062
STLA,Stellantis NV,0.1061
EUROB,Eurobank Ergasias Services And Holdings SA,0.106000006
U.TO,Uranium Participation Corp,0.10589999900000001
TSCO,Tractor Supply Co,0.10569999999999999
AAP,Advance Auto Parts Inc,0.10549999900000001
09618,JD.com Inc Ordinary Shares - Class A,0.1054
XEC,Cimarex Energy Co,0.105399995
EWBC,East West Bancorp Inc,0.1052000045
SPLV,Invesco S&P 500 Low Volatility ,0.10519999999999999
XSLV,Invesco S&P SmallCap Low Volati,0.105100003
