Symbol,Name,SumWeights
BKNG,Booking Holdings Inc,0.225999999
VER,VEREIT Inc,0.22569999999999998
8306,Mitsubishi UFJ Financial Group Inc,0.225600001
PHM,PulteGroup Inc,0.225500003
O,Realty Income Corp,0.224800003
RSG,Republic Services Inc,0.22470000009999996
SIVB,SVB Financial Group,0.224500004
601318,Ping An Insurance (Group) Co. of China Ltd,0.22429999999999997
WAT,Waters Corp,0.223799994
HUBS,HubSpot Inc,0.223099998
ROP,Roper Technologies Inc,0.223099994
UBU21,Ultra US Treasury Bond Future Sept 21,0.222899998
PTON,Peloton Interactive Inc,0.222299999
XLNX,Xilinx Inc,0.22220000000000004
SCCO,Southern Copper Corp,0.2216
OMCL,Omnicell Inc,0.22140000200000004
2317.TW,Hon Hai Precision Industry Co Ltd,0.221300004
AXON,Axon Enterprise Inc,0.22110000300000002
STWD,Starwood Property Trust Inc,0.221
PFPT,Proofpoint Inc,0.22070000399999998
HSY,The Hershey Co,0.21939999939999996
GNRC,Generac Holdings Inc,0.21779999590000002
EFA,iShares MSCI EAFE ETF,0.21559999999999999
APTV,Aptiv PLC,0.21510000149999997
PSMR,Pacer Swan SOS Moderate (April),0.21440001
CTLT,Catalent Inc,0.21370000299999997
WORK,Slack Technologies Inc Class A,0.2137000027
HSBA.L,HSBC Holdings PLC,0.2135999995
IWS,iShares Russell Mid-cap Value E,0.213299996
GIS,General Mills Inc,0.2132000025
VRNS,Varonis Systems Inc,0.2132
ISA,Interconexion Electrica SA ESP,0.213100004
CNR.TO,Canadian National Railway Co,0.21289999999999998
VNA.DE,Vonovia SE,0.2126
CELH,Celsius Holdings Inc,0.21239999499999998
ETSY,Etsy Inc,0.21180000100000002
VNQ,Vanguard Real Estate ETF,0.21149999
MAR,Marriott International Inc Class A,0.21119999
PGR,Progressive Corp,0.21099999900000002
MOH,Molina Healthcare Inc,0.21070000100000003
ANET,Arista Networks Inc,0.210300001
CALF,Pacer US Small Cap Cash Cows 10,0.21
DKNG,DraftKings Inc Ordinary Shares - Class A,0.209600003
ITUB4.SA,Itau Unibanco Holding SA Participating Preferred,0.20879999999999999
AEP,American Electric Power Co Inc,0.208799999
QVAL,Alpha Architect U.S. Quantitati,0.2085
JCI,Johnson Controls International PLC,0.20849999999999996
DIV,Global X Super Dividend ETF,0.2082
NFTY,First Trust India Nifty 50 Equa,0.2074
WTRG,Essential Utilities Inc,0.207099997
CZR,Caesars Entertainment Inc,0.20629999829999998
PTLC,Pacer Fund Trust Pacer Trendpil,0.20629999
KRE,SPDR S&P Regional Banking ETF,0.20620001
BNS.TO,Bank of Nova Scotia,0.20590000300000003
WES.AX,Wesfarmers Ltd,0.2058000003
ABNB,Airbnb Inc Ordinary Shares - Class A,0.20550000000000002
BUL,Pacer US Cash Cows Growth ETF,0.20549999
BICK,First Trust BICK Index Fund,0.20549999
VEEV,Veeva Systems Inc Class A,0.20539999799999997
SLYG,SPDR S&P 600 Small Cap Growth E,0.205
KL.TO,Kirkland Lake Gold Ltd,0.20460000000000003
FERG,Ferguson PLC,0.2039
USFR,WisdomTree Floating Rate Treasu,0.203499997
BEKE,KE Holdings Inc ADR,0.2033
PTNQ,Pacer Trendpilot 100 ETF,0.2022
EEMV,iShares MSCI Emerging Markets M,0.202
LI,Li Auto Inc ADR,0.201100009
01398,Industrial And Commercial Bank Of China Ltd Class H,0.201100004
AOS,A.O. Smith Corp,0.201099997
PTIN,Pacer Trendpilot International ,0.2001
FNI,First Trust Chindia ETF,0.1981
PSXP,Phillips 66 Partners LP,0.1978
02020,ANTA Sports Products Ltd,0.197600002
COWZ,Pacer US Cash Cows 100 ETF,0.1976
IXN,iShares Global Tech ETF,0.1971
00016.HK,Sun Hung Kai Properties Ltd,0.196699999
LKOH,PJSC Lukoil,0.196500005
PTMC,Pacer Trendpilot US Mid Cap ETF,0.19559999
IBDN,iShares iBonds Dec 2022 Term Co,0.195500001
ICOW,Pacer Developed Markets Interna,0.19540001
TQQQ,ProShares UltraPro QQQ,0.19540001
NEP,NextEra Energy Partners LP,0.1946
PTBD,Pacer Trendpilot US Bond ETF,0.19459999
FSZ,First Trust Switzerland AlphaDE,0.19450001
RCD,Invesco S&P 500 Equal Weight Co,0.19440001
CRON.TO,Cronos Group Inc,0.19430000300000003
WINZ21.L,Mini Ibovespa Future Dec 21,0.193799995
FGM,First Trust Germany AlphaDEX Fu,0.19379999
SPLK,Splunk Inc,0.1937
TCOM,Trip.com Group Ltd ADR,0.193000002
JGBLU21,10 Year Japanese Government Bond Future Sept 21,0.1928
IDEV,iShares Core MSCI International,0.1926
DXCM,DexCom Inc,0.1918999999
MED,Medifast Inc,0.191600001
GCOW,Pacer Global Cash Cows Dividend,0.19129999
YUMC,Yum China Holdings Inc Ordinary Shares,0.190900004
RGLD,Royal Gold Inc,0.190399998
STIP,iShares 0-5 Year TIPS Bond ETF,0.1903
TDY,Teledyne Technologies Inc,0.19
SMDY,Syntax Stratified MidCap ETF,0.18939999400000002
HLT,Hilton Worldwide Holdings Inc,0.188700003
MXIM,Maxim Integrated Products Inc,0.18780000000000002
000660.KS,SK Hynix Inc,0.1875000003
DISH,DISH Network Corp Class A,0.186900001
CSX,CSX Corp,0.18680000000000002
TDG,TransDigm Group Inc,0.186399994
ODFL,Old Dominion Freight Line Inc Ordinary Shares,0.185700002
UAL,United Airlines Holdings Inc,0.1857
CSL.AX,CSL Ltd,0.1853000005
03968,China Merchants Bank Co Ltd Class H,0.18530000000000002
LNT,Alliant Energy Corp,0.18529999849999998
HON22,NY Harbor ULSD Future June 22,0.18500001
CDNS,Cadence Design Systems Inc,0.18460000099999999
00857,PetroChina Co Ltd Class H,0.184400006
GMG.AX,Goodman Group,0.18399999899999997
KNEBV,KONE Oyj Class B,0.18390000199999998
MTD,Mettler-Toledo International Inc,0.18379999200000002
OTIS,Otis Worldwide Corp Ordinary Shares,0.18360000399999998
FPH.NZ,Fisher & Paykel Healthcare Corp Ltd,0.1825
01810,Xiaomi Corp Ordinary Shares - Class B,0.1819
VOW3.DE,Volkswagen AG Participating Preferred,0.18180000000000002
035420.KS,NAVER Corp,0.18059999899999998
GALP,Galp Energia SGPS SA,0.18040001
00006.HK,Power Assets Holdings Ltd,0.180299996
FYC,First Trust Small Cap Growth Al,0.17950001
MGM,MGM Resorts International,0.1790999985
FITB,Fifth Third Bancorp,0.178799998
FTC,First Trust Large Cap Growth Al,0.17860001
EIX,Edison International,0.17850000349999998
BRNH22,Brent Crude Future Jan 22,0.178399996
CI,Cigna Corp,0.17809999899999998
SPEM,SPDR Index Shares Fund SPDR Por,0.177300004
BG,Bunge Ltd,0.177000002
KTOS,Kratos Defense & Security Solutions Inc,0.17679999500000002
NUAN,Nuance Communications Inc,0.176400003
COR,CoreSite Realty Corp,0.17639999760000002
JAZZ,Jazz Pharmaceuticals PLC,0.176399996
FDN,First Trust DJ Internet Index F,0.1761
JBHT,JB Hunt Transport Services Inc,0.175899997
6501,Hitachi Ltd,0.17569999749999998
AKTS,Akoustis Technologies Inc,0.1748
FTSL,First Trust Senior Loan Fund ET,0.1748
VBR,Vanguard Small-Cap Value ETF,0.1743
NVG,Nuveen AMT-Free Muni Credit Inc,0.1743
CAT,Caterpillar Inc,0.174100001
IYJ,iShares U.S. Industrials ETF,0.174
SRET,Global X SuperDividend REIT ETF,0.1737
FEMB,First Trust Emerging Markets Lo,0.1737
DSV,DSV Panalpina A/S,0.173699998
300760,Shenzhen Mindray Bio-Medical Electronics Co Ltd,0.172899997
UPM,UPM-Kymmene Oyj,0.172599999
SPTL,SPDR Portfolio Long Term Treasu,0.171799996
ENSG,Ensign Group Inc,0.17159999979999999
DD,DuPont de Nemours Inc,0.17140000199999997
SGRO.L,Segro PLC,0.1710000003
IFX.DE,Infineon Technologies AG,0.1707
U,Unity Software Inc Ordinary Shares,0.17069999800000002
DG,Dollar General Corp,0.1704000005
GLEN,Glencore PLC,0.170399995
CRTO.PA,Criteo SA ADR,0.17019999800000002
NESTE,Neste Corp,0.1695
BX,Blackstone Group Inc,0.1694
BPOP,Popular Inc,0.16899999799999998
035720.KS,Kakao Corp,0.16890000000000002
VIE.PA,Veolia Environnement SA,0.168700002
CHGG,Chegg Inc,0.1684
IRM,Iron Mountain Inc,0.16839999849999998
AMXL.MX,America Movil SAB de CV Class L,0.1678999995
002475,Luxshare Precision Industry Co Ltd,0.1674
FRPT,Freshpet Inc,0.16690000039999997
YMU21,E-mini Dow $5 Future Sept 21,0.1668
DFS,Discover Financial Services,0.16649999869999998
HP,Helmerich & Payne Inc,0.1663
NXPI,NXP Semiconductors NV,0.16619999500000002
EA,Electronic Arts Inc,0.1660999966
01171,Yanzhou Coal Mining Co Ltd Class H,0.16450000599999998
JNPR,Juniper Networks Inc,0.1644999945
500034.BO,Bajaj Finance Ltd,0.16339999899999996
CINF,Cincinnati Financial Corp,0.163200002
PDCE,PDC Energy Inc,0.1632
ALNY,Alnylam Pharmaceuticals Inc,0.162900002
GMEXICOB.M,Grupo Mexico SAB de CV,0.1628
IBDP,iShares iBonds Dec 2024 Term Co,0.1627
ISDX,Invesco RAFI Strategic Develope,0.162699996
MTDR,Matador Resources Co,0.162400002
NG..L,National Grid PLC,0.16210000400000002
GDS,GDS Holdings Ltd ADR,0.16210000000000002
BBY,Best Buy Co Inc,0.16209999749999998
DASH,DoorDash Inc Ordinary Shares - Class A,0.16179999899999997
CGNX,Cognex Corp,0.16149999949999996
WSM,Williams-Sonoma Inc,0.1609999987
6594,Nidec Corp,0.1608999976
RIGD.BO,Reliance Industries Ltd ADR,0.160700002
IBDQ,iShares iBonds Dec 2025 Term Co,0.1607
SBNY,Signature Bank,0.1606999982
RINF,ProShares Inflation Expectation,0.16059999
SPCE,Virgin Galactic Holdings Inc Shs A,0.16020000099999998
DWNI.DE,Deutsche Wohnen SE,0.159899998
NPI.TO,Northland Power Inc,0.159700009
2603.TW,Evergreen Marine Corp (Taiwan) Ltd,0.15969999699999998
02899,Zijin Mining Group Co Ltd Class H,0.1595
GNOM,Global X Genomics & Biotechnolo,0.1594
AI.PA,Air Liquide SA,0.1591
SAIA,Saia Inc,0.15859999889999998
IBDM,iShares iBonds Dec 2021 Term Co,0.158400001
NOKIA,Nokia Oyj,0.15810000000000002
SJM,JM Smucker Co,0.158099996
UBER,Uber Technologies Inc,0.15789999700000001
XLRE,Real Estate Select Sector SPDR ,0.1575
IRDM,Iridium Communications Inc,0.157
PPG,PPG Industries Inc,0.156800005
SCHG,Schwab U.S. Large-Cap Growth ET,0.15640001
KGH,KGHM Polska Miedz SA,0.156400002
SAHXX,State Street Instl US Govt MMkt Instl,0.15630001
PSFD,Pacer Funds ETF,0.15619999
AVTR,Avantor Inc,0.156000004
HTO,Hellenic Telecommunication Organization SA,0.1559
RDSB.L,Royal Dutch Shell PLC B,0.15570000130000003
MAA,Mid-America Apartment Communities Inc,0.15530000100000002
EL,The Estee Lauder Companies Inc Class A,0.1553
SSIXX,State Street Instl Liquid Reserves Prem,0.155000004
VHT,Vanguard Health Care ETF,0.155
LIN,Linde PLC,0.1549
532215.BO,Axis Bank Ltd,0.1548
ETN,Eaton Corp PLC,0.154599999
MARA,Marathon Digital Holdings Inc,0.1545000035
DGX,Quest Diagnostics Inc,0.1542000028
SAM,Boston Beer Co Inc Class A,0.15409999800000002
SPYD,SPDR Series Trust SPDR Portfoli,0.154
NLOK,NortonLifeLock Inc,0.1537
2454.TW,MediaTek Inc,0.153500001
EEMS,Ishares MSCI Emerging Markets S,0.1534
ARE,Alexandria Real Estate Equities Inc,0.15329999800000002
STX.SI,Seagate Technology Holdings PLC,0.15299999700000003
AD,Koninklijke Ahold Delhaize NV,0.15219999900000003
STZ,Constellation Brands Inc A,0.151999997
CPE,Callon Petroleum Co,0.15139999999999998
UUP,Invesco DB USD Index Bullish Fu,0.1512
FLGT,Fulgent Genetics Inc,0.15119999999999997
LUMN,Lumen Technologies Inc Ordinary Shares,0.151199998
00386,China Petroleum & Chemical Corp Class H,0.1511
01919,COSCO SHIPPING Holdings Co Ltd Class H,0.151
PLTR,Palantir Technologies Inc Ordinary Shares - Class A,0.150899996
SPDW,SPDR Portfolio Developed World ,0.1508
AMCX,AMC Networks Inc A,0.15
APPS,Digital Turbine Inc,0.15
O39.SI,Oversea-Chinese Banking Corp Ltd,0.149699994
ESML,iShares ESG Aware MSCI USA Smal,0.149200002
EC,Ecopetrol SA ADR,0.14899999
VGLT,Vanguard Long-Treasury ETF,0.1487
CUBE,CubeSmart,0.14840000150000002
CCOI,Cogent Communications Holdings Inc,0.148299996
STLD,Steel Dynamics Inc,0.1480999993
CPK,Chesapeake Utilities Corp,0.1477000027
4063,Shin-Etsu Chemical Co Ltd,0.1475999995
RALS,ProShares RAFI Long Short ETF,0.14739999
GTCO,Guaranty Trust Holding Co PLC,0.146999997
CROX,Crocs Inc,0.1467999986
ECOPETROL,Ecopetrol SA,0.1464
APO,Apollo Global Management Inc Class A,0.1458
VCR,Vanguard Consumer Discretion ET,0.1456
GHY,"PGIM Global High Yield Fund, Inc.",0.144699996
8801,Mitsui Fudosan Co Ltd,0.1445
ELAN,Elanco Animal Health Inc,0.144499998
FLOT,iShares Floating Rate Bond ETF,0.1443
CPT,Camden Property Trust,0.1441000007
LYB,LyondellBasell Industries NV,0.144
CB,Chubb Ltd,0.143900006
ABR,Arbor Realty Trust Inc,0.14379999999999998
PEAK,Healthpeak Properties Inc,0.14379999999999998
EIM,EV Municipal Bond,0.143500001
MAG.TO,MAG Silver Corp,0.143399994
6098,Recruit Holdings Co Ltd,0.14330000399999998
BE,Bloom Energy Corp Class A,0.143200003
06098,Country Garden Services Holdings Co Ltd,0.143000006
BWX,SPDR Bloomberg Barclays Intl Tr,0.14219999500000002
UGI,UGI Corp,0.1420999995
BBDC4.SA,Bank Bradesco SA Participating Preferred,0.141899997
ORI,Old Republic International Corp,0.14150000000000001
BCOLOMBIA,BanColombia SA,0.14149999600000002
BK,Bank of New York Mellon Corp,0.1406
VICI,VICI Properties Inc Ordinary Shares,0.140599998
ETISALAT,Emirates Telecommunications Group Co PJSC,0.140599995
BMW.DE,Bayerische Motoren Werke AG,0.140500002
PFG,Principal Financial Group Inc,0.1405
SNOW,Snowflake Inc Ordinary Shares - Class A,0.1404
WFCPL,Wells Fargo & Co 7 1/2 % Non Cum Perp Conv Pfd Shs -A- Series -L-,0.140200001
SPK.NZ,Spark New Zealand Ltd,0.140100001
FNCL,Fidelity MSCI Financials Index ,0.1399
NVTK,NOVATEK PJSC,0.139899998
6326,Kubota Corp,0.1398
YRI.TO,Yamana Gold Inc,0.1398
HUYA,HUYA Inc ADR,0.1397
GOVT,iShares U.S. Treasury Bond ETF,0.139199996
TOLZ,ProShares DJ Brookfield Global ,0.1391
ZBRA,Zebra Technologies Corp,0.1389000035
FPE,First Trust Preferred Securitie,0.138900001
AZO,AutoZone Inc,0.1387
FXO,First Trust Financials AlphaDEX,0.1387
KMB,Kimberly-Clark Corp,0.13850000040000002
SQM-B,Sociedad Quimica Y Minera De Chile SA Pfd Registered Shs Series -B-,0.1384
500820.BO,Asian Paints Ltd,0.137999996
IIM,Invesco Value Muni Income Trust,0.1379
ADSK,Autodesk Inc,0.13789999930000002
SGRE.BC,Siemens Gamesa Renewable Energy SA,0.1377
RBLX,Roblox Corp Ordinary Shares - Class A,0.13739999800000002
TAN,Invesco Solar ETF,0.1372
CL,Colgate-Palmolive Co,0.1369999975
OGI.TO,OrganiGram Holdings Inc,0.13679999999999998
SGEN,Seagen Inc Ordinary Shares,0.13679999799999998
VMW,VMware Inc,0.136600001
RIV.TO,RIV Capital Inc Ordinary Shares (Sub Voting),0.136599998
VTA,Invesco Dynamic Credit Opps,0.136400002
HDB.BO,HDFC Bank Ltd ADR,0.13619999600000002
MAXR,Maxar Technologies Inc,0.136
GFNORTEO.M,Grupo Financiero Banorte SAB de CV Class O,0.135700004
MSCI,MSCI Inc,0.135699998
CMS,CMS Energy Corp,0.1354999975
CDE,Coeur Mining Inc,0.13540000400000002
PETR3.SA,Petroleo Brasileiro SA Petrobras,0.135199998
SNPS,Synopsys Inc,0.1351000025
601888,China Tourism Group Duty Free Corp Ltd Class A,0.1349999995
FCGXX,FidelityÂ® Inv MM Fds Government III,0.1349
AOT-R,Airports Of Thailand PLC DR,0.1347
AIG,American International Group Inc,0.13449999999999998
III.L,3i Ord,0.1344
IFF,International Flavors & Fragrances Inc,0.1341
ESTC,Elastic NV,0.1337
BLDP.TO,Ballard Power Systems Inc,0.133600002
EXAS,Exact Sciences Corp,0.1336
KLAC,KLA Corp,0.13319999999999999
VOX,Vanguard Communication Services,0.13319999
ORBC,ORBCOMM Inc,0.1331
01193,China Resources Gas Group Ltd,0.133
PACB,Pacific Biosciences of California Inc,0.1327999995
ROSN,Rosneft Oil Co GDR,0.132799997
RRC,Range Resources Corp,0.132700001
FORTUM,Fortum Oyj,0.132499998
02688,ENN Energy Holdings Ltd,0.132
CNC,Centene Corp,0.1317000023
CIB,BanColombia SA ADR,0.1317
GGG,Graco Inc,0.13149999950000002
MNOD,Mining and Metallurgical Company NORILSK NICKEL PJSC ADR,0.131400004
DOX,Amdocs Ltd,0.131300002
M,Macy's Inc,0.13129999969999998
EW,Edwards Lifesciences Corp,0.13119999999999998
AAL,American Airlines Group Inc,0.1311
GQRE,FlexShares Global Quality Real ,0.1308
NEL,NEL ASA,0.1308
00384,China Gas Holdings Ltd,0.130700002
067160.KS,AfreecaTV Co,0.130600002
MDB,MongoDB Inc Class A,0.1306
SCMN,Swisscom AG,0.1306
TJX,TJX Companies Inc,0.1303999985
AVA,Avista Corp,0.13010000199999996
ARKW,ARK Next Generation Internet ET,0.1301
PFBCOLOM,BanColombia SA Participating Preferred,0.1299
TXG,10x Genomics Inc Ordinary Shares - Class A,0.129899997
DAR,Darling Ingredients Inc,0.12960000300000002
ICE,Intercontinental Exchange Inc,0.1293
LSTR,Landstar System Inc,0.12910000100000002
TTC,The Toro Co,0.1290999998
WAL,Western Alliance Bancorp,0.129099997
CCL,Carnival Corp,0.1289999995
ELET3.SA,Centrais Eletricas Brasileiras SA,0.1288
BMO.TO,Bank of Montreal,0.128799997
INVE B,Investor AB B,0.12860000000000002
CCU,United Breweries Co Inc,0.128299997
TECK.B.TO,Teck Resources Ltd Class B,0.127799998
GLPI,Gaming and Leisure Properties Inc,0.1276
02331,Li Ning Co Ltd,0.1276
HEXO.TO,HEXO Corp,0.127599994
USM1,Us Long Bond(Cbt) Jun21,0.1275
02313,Shenzhou International Group Holdings Ltd,0.127499998
IEX,IDEX Corp,0.127200002
BAH,Booz Allen Hamilton Holding Corp Class A,0.127199999
BAM.A.TO,Brookfield Asset Management Inc Class A,0.127000001
SLAB,Silicon Laboratories Inc,0.12699999820000002
IUSS,Invesco RAFI Strategic US Small,0.126999998
UFS,Domtar Corp,0.12689999999999999
CHILE,Banco De Chile,0.126899995
PEX,ProShares Global Listed Private,0.1267
VSS,Vanguard FTSE All-Wld ex-US SmC,0.1266
RMD,ResMed Inc,0.12639999999999998
CENCOSUD,Cencosud SA,0.126299999
AR,Antero Resources Corp,0.1260999995
MAERSK B,A. P. Moller Maersk A/S B,0.12599999499999998
OMC,Omnicom Group Inc,0.12590000299999998
SSE.L,SSE PLC,0.12590000199999998
AMP,Ameriprise Financial Inc,0.125899998
MNST,Monster Beverage Corp,0.125800002
BILL,Bill.com Holdings Inc Ordinary Shares,0.1255
AJG,Arthur J. Gallagher & Co,0.125400002
MOWI,Mowi ASA,0.1252
300015,Aier Eye Hospital Group Co Ltd,0.12510000000000002
LKOD,PJSC Lukoil ADR,0.125
CVNA,Carvana Co Class A,0.1249000009
GLXY,Galaxy Digital Holdings Ltd,0.1248
LCQ21,Live Cattle Future Aug 21,0.1248
APT.AX,Afterpay Ltd,0.124700005
CLF2.SA,Crude Oil Dec21,0.1241
GLTR,Aberdeen Standard Physical Prec,0.123799998
WFG.TO,West Fraser Timber Co.Ltd,0.12350000119999999
XME,SPDR S&P Metals & Mining ETF,0.12309999999999999
ARNC,Arconic Corp Ordinary Shares,0.123099998
FALABELLA,Falabella SA,0.12300000300000001
K.TO,Kinross Gold Corp,0.1230000005
FIVN,Five9 Inc,0.1229000029
ENT.L,Entain PLC,0.1225
MYI,BlackRock MuniYield Qty III,0.122399999
5020,ENEOS Holdings Inc,0.1222
AWR,American States Water Co,0.1217
9433,KDDI Corp,0.12160000050000001
9432,Nippon Telegraph & Telephone Corp,0.1214
HPE,Hewlett Packard Enterprise Co,0.12129999799999999
RCL,Royal Caribbean Group,0.121099996
CNHI.L,CNH Industrial NV,0.1209000025
TROW,T. Rowe Price Group Inc,0.1206000015
FICO,Fair Isaac Corp,0.12060000009999998
PTEN,Patterson-UTI Energy Inc,0.12050000520000001
NTAP,NetApp Inc,0.1204999993
IYK,iShares U.S. Consumer Goods ETF,0.120299995
ILPT,Industrial Logistics Properties Trust,0.120200002
MRGR,ProShares Merger ETF,0.1201
7267,Honda Motor Co Ltd,0.1200999995
ALRM,Alarm.com Holdings Inc,0.119500001
MBSD,FlexShares Trust FlexShares Dis,0.1193
CBKD,Commercial International Bank (Egypt) SAE GDR,0.119
VIC,Vingroup JSC,0.1187
HYFM,Hydrofarm Holdings Group Inc Ordinary Shares,0.1184
TBF,ProShares Short 20+ Year Treasu,0.1183
VALT,ETFMG Sit Ultra Short ETF,0.118
FIS,Fidelity National Information Services Inc,0.1176
UPWK,Upwork Inc,0.117599999
B3SA3.SA,B3 SA - Brasil Bolsa Balcao,0.11720000500000001
FYLD,Cambria Foreign Shareholder Yie,0.11689999599999999
HII,Huntington Ingalls Industries Inc,0.11669999900000001
TDC,Teradata Corp,0.11669999890000002
FFIV,F5 Networks Inc,0.11660000400000001
LSI,Life Storage Inc,0.1165
MVF,BlackRock MuniVest,0.1165
PRX,Prosus NV Ordinary Shares - Class N,0.11649999500000001
HUM,Humana Inc,0.11630000000000001
EDV.L,Endeavour Mining PLC,0.11610000000000001
01548,Genscript Biotech Corp Shs Unitary 144A/Reg S,0.11609999799999998
COG,Cabot Oil & Gas Corp,0.11599999999999999
TTGT,TechTarget Inc,0.11599999899999999
MIN.AX,Mineral Resources Ltd,0.11599999799999999
TPL,Texas Pacific Land Corp,0.115899998
WCN.TO,Waste Connections Inc,0.1158
OVV,Ovintiv Inc,0.115799999
PSEC,Prospect Capital Corp,0.115699998
PBH,Prestige Consumer Healthcare Inc,0.11550000480000001
LB,L Brands Inc,0.1155000013
SCHZ,Schwab US Aggregate Bond ETF,0.1154
BIO,Bio-Rad Laboratories Inc,0.1153
ZNGA,Zynga Inc Class A,0.115299998
KEYS,Keysight Technologies Inc,0.1152
FLTR.L,Flutter Entertainment PLC,0.11510000000000001
CALX,Calix Inc,0.114899999
ENG.BC,Enagas SA,0.114899999
JEF,Jefferies Financial Group Inc,0.114899998
PTT-R,Ptt PCL DR,0.114700002
SMPH,SM Prime Holdings Inc,0.1145
TWO,Two Harbors Investment Corp,0.114400002
SPTI,SPDR Portfolio Intermediate Ter,0.114300005
GMAB,Genmab A/S,0.11430000000000001
MEL.NZ,Meridian Energy Ltd,0.114199996
SHL.DE,Siemens Healthineers AG Registered Shares,0.114100002
KNIN,Kuehne + Nagel International AG,0.113999998
MMC,Marsh & McLennan Companies Inc,0.11389999999999999
2615.TW,Wan Hai Lines Ltd,0.113699999
WALMEX.MX,Wal - Mart de Mexico SAB de CV,0.113599995
600276,Jiangsu Hengrui Pharmaceuticals Co Ltd,0.11349999599999999
KOTAKBANK.,Kotak Mahindra Bank Ltd,0.1134
EWBC,East West Bancorp Inc,0.11330000450000001
TER,Teradyne Inc,0.1132
002594,BYD Co Ltd Class A,0.113199999
ISP.MI,Intesa Sanpaolo,0.1127
SDY,SPDR S&P Dividend ETF,0.1122
GTLS,Chart Industries Inc,0.112100001
02319,China Mengniu Dairy Co Ltd,0.1121
ITM.L,ITM Power PLC,0.11209999699999999
CP.TO,Canadian Pacific Railway Ltd,0.111900005
GBDC,Golub Capital BDC Inc Class B,0.111900005
MET,MetLife Inc,0.11180000000000002
BMRI,PT Bank Mandiri (Persero) Tbk,0.1118
TSLX,Sixth Street Specialty Lending Inc,0.111100002
PNCPP,PNC Financial Services Group Inc Perpetual Preferred Share class-P,0.110899999
01093,CSPC Pharmaceutical Group Ltd,0.11089999599999999
ISD,"PGIM High Yield Bond Fund, Inc.",0.1108000005
BGS,B&G Foods Inc,0.11079999999999998
LMND,Lemonade Inc Ordinary Shares,0.1107
01024,Kuaishou Technology Ordinary Shares - Class B,0.110599999
DG.PA,Vinci SA,0.1105
NRZ,New Residential Investment Corp,0.1104
XMLV,Invesco S&P MidCap Low Volatili,0.11019999999999999
ETRN,Equitrans Midstream Corp,0.1101
GVAL,Cambria Global Value ETF,0.11
VYGR,Voyager Digital Ltd,0.10999999999999999
SWBI,Smith & Wesson Brands Inc,0.1099
TLKM,PT Telkom Indonesia (Persero) Tbk Class B,0.1099
HBAN,Huntington Bancshares Inc,0.109899999
KHC,The Kraft Heinz Co,0.10980000000000001
KKR,KKR & Co Inc Ordinary Shares,0.109700002
PBTP,Invesco PureBeta 0-5 Yr US TIPS,0.1094
01113.HK,CK Asset Holdings Ltd,0.1091999995
SAMPO,Sampo Oyj Class A,0.108900005
UDR,UDR Inc,0.1089
COPEC,Empresas COPEC SA,0.10880000000000001
CM.TO,Canadian Imperial Bank of Commerce,0.108600002
LUMI,Bank Leumi Le-Israel BM,0.1086
LIT,Global X Lithium & Battery Tech,0.1086
NVAX,Novavax Inc,0.10839999980000001
01177.HK,Sino Biopharmaceutical Ltd,0.108300001
DBX,Dropbox Inc Class A,0.10829999799999998
BF.B,Brown-Forman Corp Class B,0.10819999999999999
TCL.AX,Transurban Group,0.10819999999999999
LYFT,Lyft Inc Class A,0.10809999700000002
COLD,Americold Realty Trust,0.108
MTCH,Match Group Inc,0.107999999
WMS,Advanced Drainage Systems Inc,0.1078
PRU,Prudential Financial Inc,0.10779999999999999
STOR,STORE Capital Corp,0.10769999799999999
HASI,Hannon Armstrong Sustainable Infrastructure Capital Inc,0.1075
FATE,Fate Therapeutics Inc,0.1074
EDPR.BC,EDP Renovaveis SA,0.107399998
SCHE,Schwab Emerging Markets Equity ,0.1073
PSFM,Pacer Swan SOS Flex (April) ETF,0.107200004
RGEN,Repligen Corp,0.10719999699999999
SWN,Southwestern Energy Co,0.10700000000000001
NEO,NeoGenomics Inc,0.1068
01109,China Resources Land Ltd,0.1064
PCG,PG&E Corp,0.10629999899999999
SIG,Signet Jewelers Ltd,0.1062000007
SCZ,iShares MSCI EAFE Small-Cap ETF,0.1062
STLA,Stellantis NV,0.1061
EUROB,Eurobank Ergasias Services And Holdings SA,0.106000006
U.TO,Uranium Participation Corp,0.10589999900000001
CFR,Compagnie Financiere Richemont SA,0.1057
TSCO,Tractor Supply Co,0.10569999999999999
AAP,Advance Auto Parts Inc,0.10549999900000001
09618,JD.com Inc Ordinary Shares - Class A,0.1054
XEC,Cimarex Energy Co,0.105399995
SPLV,Invesco S&P 500 Low Volatility ,0.10519999999999999
XSLV,Invesco S&P SmallCap Low Volati,0.105100003
PAYX,Paychex Inc,0.1050999985
BTO.TO,B2Gold Corp,0.10500000000000001
CONE,CyrusOne Inc,0.105
HCA,HCA Healthcare Inc,0.10489999650000001
RIO.AX,Rio Tinto Ltd,0.10479999999999999
EMR,Emerson Electric Co,0.104799999
IMP.JO,Impala Platinum Holdings Ltd,0.104799998
PKO,PKO Bank Polski SA,0.10479999
IJGXX,JPMorgan US Government MMkt Instl,0.10479999
DBO,Invesco DB Oil Fund,0.1047
XLU,SPDR Select Sector Fund - Utili,0.104399994
JOAXX,JPMorgan Instl Tx Fr Mny Mkt Agcy,0.1042
